scenario_global_id,scenario_index_in_size,criteria,matching_recipe_count,hits@1,hits@5,hits@10,precision@1,precision@5,precision@10,mrr
ground_truth_size_1,162,"[('containsIngredient', 'BACON,MEATLESS')]",12,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705
ground_truth_size_1,163,"[('containsIngredient', 'CARAMBOLA,(STARFRUIT),RAW')]",13,1.0,1.0,1.0,1.0,0.6,0.3,1.0
ground_truth_size_1,164,"[('containsIngredient', 'KUMQUATS,RAW')]",15,1.0,1.0,1.0,1.0,1.0,0.7,1.0
ground_truth_size_1,165,"[('containsIngredient', 'PINEAPPLE,CND,EX HVY SYRUP PK,SOL&LIQUIDS')]",15,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667
ground_truth_size_1,166,"[('containsIngredient', 'BEANS,BKD,CND,PLN OR VEGETARIAN')]",14,1.0,1.0,1.0,1.0,0.4,0.2,1.0
ground_truth_size_1,167,"[('containsIngredient', 'SOYBEANS,GREEN,RAW')]",11,0.0,0.0,0.0,0.0,0.0,0.0,0.003436426116838488
ground_truth_size_1,168,"[('containsIngredient', 'WALNUTS,BLACK,DRIED')]",12,0.0,1.0,1.0,0.0,0.2,0.1,0.2
ground_truth_size_1,169,"[('containsIngredient', 'FAT,DUCK')]",12,1.0,1.0,1.0,1.0,0.6,0.3,1.0
ground_truth_size_1,170,"[('containsIngredient', 'AMARANTH GRAIN,UNCKD')]",13,1.0,1.0,1.0,1.0,0.2,0.1,1.0
ground_truth_size_1,171,"[('containsIngredient', 'NOODLES,CHINESE,CELLOPHANE OR LONG RICE (MUNG BNS),DEHYD')]",15,1.0,1.0,1.0,1.0,1.0,0.8,1.0
ground_truth_size_1,172,"[('containsIngredient', 'PREGO PASTA,TOMATO,BASIL & GARLIC ITAL SAU,RTS')]",14,0.0,0.0,0.0,0.0,0.0,0.0,0.02702702702702703
ground_truth_size_1,173,"[('containsIngredient', 'CHOCOLATE-FLAVORED HAZELNUT SPRD')]",15,1.0,1.0,1.0,1.0,0.4,0.4,1.0
ground_truth_size_1,174,"[('containsIngredient', 'CORNED BEEF LOAF,JELLIED')]",11,1.0,1.0,1.0,1.0,1.0,0.9,1.0
ground_truth_size_1,175,"[('containsIngredient', 'TOMATO PRODUCTS,CND,SAU,W/ONIONS')]",12,0.0,0.0,0.0,0.0,0.0,0.0,0.010416666666666666
ground_truth_size_1,176,"[('containsIngredient', 'SAUCE,PIZZA,CND,RTS')]",11,1.0,1.0,1.0,1.0,0.8,0.7,1.0
ground_truth_size_1,177,"[('containsIngredient', 'LIMA BNS,THIN SEEDED (BABY),MATURE SEEDS,RAW')]",12,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667
ground_truth_size_1,178,"[('containsIngredient', ""POTATOES,O'BRIEN,HOME-PREPARED"")]",12,0.0,1.0,1.0,0.0,0.4,0.5,0.3333333333333333
ground_truth_size_1,179,"[('containsIngredient', 'TOMATO PRODUCTS,CND,PASTE,WO/ SALT ADDED')]",15,0.0,0.0,0.0,0.0,0.0,0.0,0.0037174721189591076
ground_truth_size_1,180,"[('containsIngredient', 'COOKIES,GRAHAM CRACKERS,PLN OR HONEY,LOWFAT')]",18,0.0,1.0,1.0,0.0,0.2,0.1,0.2
ground_truth_size_1,181,"[('containsIngredient', 'RADICCHIO,RAW')]",24,0.0,1.0,1.0,0.0,0.8,0.5,0.5
ground_truth_size_1,182,"[('containsIngredient', 'BLACKBERRIES,FRZ,UNSWTND')]",24,0.0,0.0,1.0,0.0,0.0,0.3,0.16666666666666666
ground_truth_size_1,183,"[('containsIngredient', 'LAMB,NZ,IMP,LOIN,BNLESS,LN,RAW')]",18,0.0,0.0,0.0,0.0,0.0,0.0,0.015625
ground_truth_size_1,184,"[('containsIngredient', 'ONION RINGS,BREADED,PAR FR,FRZ,PREP,HTD IN OVEN')]",19,0.0,1.0,1.0,0.0,0.2,0.3,0.5
ground_truth_size_1,185,"[('containsIngredient', 'BAGEL,PLN,TSTD, ENR W/CA PROP(INCLUDE ONION,POPPY,SESAME)')]",19,0.0,1.0,1.0,0.0,0.6,0.6,0.5
ground_truth_size_1,186,"[('containsIngredient', 'Hazelnut, roasted')]",22,0.0,1.0,1.0,0.0,0.2,0.1,0.3333333333333333
ground_truth_size_1,187,"[('containsIngredient', 'CHEESE,COTTAGE,LOWFAT,2% MILKFAT')]",21,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333
ground_truth_size_1,188,"[('containsIngredient', 'Swede boiled')]",17,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ground_truth_size_1,189,"[('containsIngredient', 'CHEESE,COTTAGE,CRMD,LRG OR SML CURD')]",24,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705
ground_truth_size_1,190,"[('containsIngredient', 'SILK CHAI,SOYMILK')]",17,0.0,1.0,1.0,0.0,0.4,0.4,0.5
ground_truth_size_1,191,"[('containsIngredient', 'BRUSSELS SPROUTS,FRZ,UNPREP')]",18,1.0,1.0,1.0,1.0,0.6,0.3,1.0
ground_truth_size_1,192,"[('containsIngredient', 'SEA BASS,MXD SP,CKD,DRY HEAT')]",24,1.0,1.0,1.0,1.0,0.4,0.5,1.0
ground_truth_size_1,193,"[('containsIngredient', 'SEEDS,SUNFLOWER SD KRNLS FROM SHELL,DRY RSTD,W/ SALT ADDED')]",17,0.0,0.0,1.0,0.0,0.0,0.1,0.1
ground_truth_size_1,194,"[('containsIngredient', 'Gherkins sour pickled')]",23,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ground_truth_size_1,195,"[('containsIngredient', 'CHAYOTE,FRUIT,RAW')]",18,0.0,0.0,0.0,0.0,0.0,0.0,0.05
ground_truth_size_1,196,"[('containsIngredient', 'SEASONING MIX,DRY,TACO,ORIGINAL')]",20,1.0,1.0,1.0,1.0,0.6,0.3,1.0
ground_truth_size_1,197,"[('containsIngredient', 'MILK,WHL,3.25% MILKFAT,WO/ ADDED VIT A & VITAMIN D')]",18,0.0,0.0,1.0,0.0,0.0,0.1,0.16666666666666666
ground_truth_size_1,198,"[('containsIngredient', 'HAM AND CHEESE SPREAD')]",16,1.0,1.0,1.0,1.0,0.4,0.2,1.0
ground_truth_size_1,199,"[('containsIngredient', 'Salmon tinned')]",21,0.0,0.0,0.0,0.0,0.0,0.0,0.029411764705882353
ground_truth_size_1,200,"[('containsIngredient', 'COUSCOUS,DRY')]",24,1.0,1.0,1.0,1.0,0.4,0.2,1.0
ground_truth_size_1,201,"[('containsIngredient', 'VANILLA EXTRACT,IMITN,ALCOHOL')]",21,0.0,0.0,0.0,0.0,0.0,0.0,0.006896551724137931
ground_truth_size_1,202,"[('containsIngredient', 'CLEMENTINES,RAW')]",18,1.0,1.0,1.0,1.0,0.4,0.2,1.0
ground_truth_size_1,203,"[('containsIngredient', 'LEMON JUC,CND OR BTLD')]",22,0.0,1.0,1.0,0.0,0.2,0.1,0.5
ground_truth_size_1,204,"[('containsIngredient', 'SILK PLN,SOYMILK')]",22,0.0,0.0,1.0,0.0,0.0,0.1,0.125
ground_truth_size_1,205,"[('containsIngredient', 'Shrimp paste trassie')]",22,1.0,1.0,1.0,1.0,0.8,0.7,1.0
ground_truth_size_1,206,"[('containsIngredient', 'CHICKPEAS,MATURE SEEDS,CND,SOL & LIQUIDS,LO NA')]",20,0.0,0.0,0.0,0.0,0.0,0.0,0.017543859649122806
ground_truth_size_1,207,"[('containsIngredient', 'PUDDINGS,CHOC,DRY MIX,INST')]",17,0.0,0.0,0.0,0.0,0.0,0.0,0.05
ground_truth_size_1,208,"[('containsIngredient', 'TOMATO PRODUCTS,CND,SAU,W/ONIONS,GRN PEPPERS,&CELERY')]",26,0.0,1.0,1.0,0.0,0.2,0.1,0.25
ground_truth_size_1,209,"[('containsIngredient', 'ARTICHOKES,(GLOBE OR FRENCH),FRZ,UNPREP')]",27,1.0,1.0,1.0,1.0,0.6,0.4,1.0
ground_truth_size_1,210,"[('containsIngredient', 'PASSION-FRUIT JUC,YEL,RAW')]",25,1.0,1.0,1.0,1.0,0.4,0.2,1.0
ground_truth_size_1,211,"[('containsIngredient', 'BEEF,TOP SIRLOIN,STEAK,LN & FAT,1/8"" FAT,CHOIC,RAW')]",25,0.0,1.0,1.0,0.0,0.2,0.1,0.5
ground_truth_size_1,212,"[('containsIngredient', 'Salad cheese')]",33,1.0,1.0,1.0,1.0,0.2,0.1,1.0
ground_truth_size_1,213,"[('containsIngredient', 'STRAWBERRIES,FRZ,SWTND,SLICED')]",25,0.0,1.0,1.0,0.0,0.4,0.2,0.5
ground_truth_size_1,214,"[('containsIngredient', 'BREAD STUFFING,BREAD,DRY MIX,PREP')]",28,0.0,1.0,1.0,0.0,0.4,0.4,0.5
ground_truth_size_1,215,"[('containsIngredient', 'Wallnut, shelled, dried')]",33,1.0,1.0,1.0,1.0,0.2,0.2,1.0
ground_truth_size_1,216,"[('containsIngredient', 'SAUCE,HOMEMADE,WHITE,THICK')]",38,0.0,0.0,1.0,0.0,0.0,0.1,0.16666666666666666
ground_truth_size_1,217,"[('containsIngredient', 'BEEF,CHUCK FOR STEW,LN & FAT,CHOIC,CKD,BRSD')]",38,1.0,1.0,1.0,1.0,0.4,0.4,1.0
ground_truth_size_1,218,"[('containsIngredient', 'ENGLISH MUFFINS,WHOLE-WHEAT')]",29,0.0,0.0,1.0,0.0,0.0,0.1,0.125
ground_truth_size_1,219,"[('containsIngredient', 'PORK,FRSH,LOIN,COUNTRY-STYLE RIBS,LN,CKD,BRSD')]",34,1.0,1.0,1.0,1.0,0.2,0.2,1.0
ground_truth_size_1,220,"[('containsIngredient', 'YAMBEAN (JICAMA),RAW')]",37,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ground_truth_size_1,221,"[('containsIngredient', 'FLATFISH (FLOUNDER&SOLE SP),RAW')]",39,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ground_truth_size_1,222,"[('containsIngredient', 'CANDIES,MILK CHOC COATD COFFEE BNS')]",31,1.0,1.0,1.0,1.0,1.0,0.8,1.0
ground_truth_size_1,223,"[('containsIngredient', 'QUESO COTIJA')]",35,1.0,1.0,1.0,1.0,1.0,0.8,1.0
ground_truth_size_1,224,"[('containsIngredient', 'Tomato beef raw')]",38,0.0,0.0,0.0,0.0,0.0,0.0,0.05
ground_truth_size_1,225,"[('containsIngredient', 'SALMON,SOCKEYE,CND,DRND SOL,WO/ SKN & BONES')]",36,0.0,0.0,0.0,0.0,0.0,0.0,0.006097560975609756
ground_truth_size_1,226,"[('containsIngredient', 'YOGURT,GREEK,NON FAT,VANILLA,DANNON OIKOS')]",31,1.0,1.0,1.0,1.0,0.8,0.6,1.0
ground_truth_size_1,227,"[('containsIngredient', 'BAGELS,PLN,ENR,WO/CA PROP (INCL ONION,POPPY,SESAME)')]",26,1.0,1.0,1.0,1.0,0.4,0.5,1.0
ground_truth_size_1,228,"[('containsIngredient', 'MORI-NU,TOFU,SILKEN,SOFT')]",33,0.0,0.0,1.0,0.0,0.0,0.2,0.16666666666666666
ground_truth_size_1,229,"[('containsIngredient', 'TROUT,MIXED SPECIES,RAW')]",28,0.0,1.0,1.0,0.0,0.4,0.5,0.3333333333333333
ground_truth_size_1,230,"[('containsIngredient', 'NOODLES,JAPANESE,SOBA,DRY')]",38,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ground_truth_size_1,231,"[('containsIngredient', 'TUNA,WHITE,CND IN OIL,WO/SALT,DRND SOL')]",28,0.0,0.0,1.0,0.0,0.0,0.1,0.14285714285714285
ground_truth_size_1,232,"[('containsIngredient', 'MILK,RED FAT,FLUID,2% MILKFAT,WO/ ADDED VIT A & VIT D')]",43,0.0,0.0,0.0,0.0,0.0,0.0,0.008130081300813009
ground_truth_size_1,233,"[('containsIngredient', 'PICKLES,CUCUMBER,SOUR')]",48,0.0,0.0,1.0,0.0,0.0,0.1,0.16666666666666666
ground_truth_size_1,234,"[('containsIngredient', 'ENGLISH MUFFIN, PLN,ENCHED.W/CA PROP (INCLD SOURDOUGH)')]",47,1.0,1.0,1.0,1.0,0.8,0.9,1.0
ground_truth_size_1,235,"[('containsIngredient', 'BEEF,CHUCK,SHRT RIBS,BNLESS,LN,0"" FAT,CHOIC,RAW')]",47,0.0,1.0,1.0,0.0,0.6,0.4,0.3333333333333333
ground_truth_size_1,236,"[('containsIngredient', 'BEEF,TOP SIRLOIN,STEAK,LN,1/8"" FAT,SEL,CKD,BRLD')]",51,0.0,1.0,1.0,0.0,0.2,0.2,0.5
ground_truth_size_1,237,"[('containsIngredient', 'PORK,CURED,HAM,STEAK,BNLESS,EX LN,UNHTD')]",52,0.0,0.0,0.0,0.0,0.0,0.0,0.0070921985815602835
ground_truth_size_1,238,"[('containsIngredient', 'PEARS,RAW,BARTLETT')]",56,0.0,1.0,1.0,0.0,0.4,0.5,0.3333333333333333
ground_truth_size_1,239,"[('containsIngredient', 'BLACKBERRY JUC,CND')]",52,1.0,1.0,1.0,1.0,0.8,0.8,1.0
ground_truth_size_1,240,"[('containsIngredient', 'BEANS,KIDNEY,CALIFORNIA RED,MATURE SEEDS,CKD,BLD,WO/SALT')]",60,0.0,1.0,1.0,0.0,0.2,0.2,0.3333333333333333
ground_truth_size_1,241,"[('containsIngredient', 'SQUASH,SMMR,ALL VAR,RAW')]",60,1.0,1.0,1.0,1.0,0.4,0.4,1.0
ground_truth_size_1,242,"[('containsIngredient', 'KRAFT,STOVE TOP STUFFING MIX CHICKEN FLAVOR')]",57,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ground_truth_size_1,243,"[('containsIngredient', 'Courgettes raw')]",54,1.0,1.0,1.0,1.0,0.4,0.4,1.0
ground_truth_size_1,244,"[('containsIngredient', 'SORGHUM FLR,WHOLE-GRAIN')]",40,0.0,1.0,1.0,0.0,0.4,0.5,0.5
ground_truth_size_1,245,"[('containsIngredient', 'YOGURT,FRUIT,LOFAT,10 GRAMS PROT PER 8 OZ')]",52,0.0,1.0,1.0,0.0,0.2,0.1,0.25
ground_truth_size_1,246,"[('containsIngredient', 'CHEESE,SWISS,LOW FAT')]",44,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728
ground_truth_size_1,247,"[('containsIngredient', 'CORN FLR,MASA,UNENR,WHITE')]",61,1.0,1.0,1.0,1.0,0.4,0.2,1.0
ground_truth_size_1,248,"[('containsIngredient', 'PEARS,RAW,BOSC')]",40,1.0,1.0,1.0,1.0,0.8,0.4,1.0
ground_truth_size_1,249,"[('containsIngredient', 'BEEF,SNDWCH STEAKS,FLAKED,CHOPD,FORMED & THINLY SLICED,RAW')]",44,1.0,1.0,1.0,1.0,1.0,0.8,1.0
ground_truth_size_1,250,"[('containsIngredient', 'CABBAGE,SAVOY,RAW')]",59,1.0,1.0,1.0,1.0,0.6,0.4,1.0
ground_truth_size_1,251,"[('containsIngredient', 'ALCOHOLIC BEV,WINE,TABLE,RED,BURGUNDY')]",53,0.0,1.0,1.0,0.0,0.2,0.1,0.25
ground_truth_size_1,252,"[('containsIngredient', 'CHEESE SPRD,CRM CHS BASE')]",44,1.0,1.0,1.0,1.0,0.2,0.1,1.0
ground_truth_size_1,253,"[('containsIngredient', 'HADDOCK,RAW')]",41,1.0,1.0,1.0,1.0,0.8,0.8,1.0
ground_truth_size_1,254,"[('containsIngredient', 'PORK,CURED,BACON,PRE-SLICED,CKD,PAN-FRIED')]",54,0.0,0.0,0.0,0.0,0.0,0.0,0.0625
ground_truth_size_1,255,"[('containsIngredient', 'RESTAURANT,FAMILY STYLE,HASH BROWNS')]",52,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ground_truth_size_1,256,"[('containsIngredient', 'CARROTS,RAW')]",46,0.0,0.0,0.0,0.0,0.0,0.0,0.0625
ground_truth_size_1,257,"[('containsIngredient', 'ARROWROOT FLOUR')]",91,1.0,1.0,1.0,1.0,0.8,0.5,1.0
ground_truth_size_1,258,"[('containsIngredient', 'PEPPERS,JALAPENO,RAW')]",76,1.0,1.0,1.0,1.0,0.2,0.1,1.0
ground_truth_size_1,259,"[('containsIngredient', 'BLOOD SAUSAGE')]",76,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ground_truth_size_1,260,"[('containsIngredient', 'Radish, red, large')]",82,0.0,1.0,1.0,0.0,0.6,0.5,0.5
ground_truth_size_1,261,"[('containsIngredient', 'PRUNE PUREE')]",87,1.0,1.0,1.0,1.0,0.6,0.6,1.0
ground_truth_size_1,262,"[('containsIngredient', 'CHICKPEA FLOUR (BESAN)')]",86,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ground_truth_size_1,263,"[('containsIngredient', 'NECTARINES,RAW')]",62,1.0,1.0,1.0,1.0,1.0,0.8,1.0
ground_truth_size_1,264,"[('containsIngredient', 'SPINACH,RAW')]",85,0.0,0.0,0.0,0.0,0.0,0.0,0.03125
ground_truth_size_1,265,"[('containsIngredient', 'COCONUT MILK,RAW (LIQ EXPRESSED FROM GRATED MEAT&H2O)')]",101,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333
ground_truth_size_1,266,"[('containsIngredient', 'TOPPINGS,MARSHMLLW CRM')]",105,1.0,1.0,1.0,1.0,0.8,0.4,1.0
ground_truth_size_1,267,"[('containsIngredient', 'DATES,DEGLET NOOR')]",95,1.0,1.0,1.0,1.0,1.0,0.9,1.0
ground_truth_size_1,268,"[('containsIngredient', 'Parsnip raw')]",92,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142
ground_truth_size_1,269,"[('containsIngredient', 'BEEF,LOIN,TENDERLOIN STK,BNLESS,L & F,0"" F,CHOIC,CKD,GRLLED')]",65,0.0,1.0,1.0,0.0,0.2,0.1,0.2
ground_truth_size_1,270,"[('containsIngredient', 'Figs, dried, Aydın, from highland')]",68,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ground_truth_size_1,271,"[('containsIngredient', 'LAMB,NZ,IMP,LEG CHOP/STEAK,BONE-IN,LN,RAW')]",73,1.0,1.0,1.0,1.0,1.0,0.8,1.0
ground_truth_size_1,272,"[('containsIngredient', 'SAUCE,SOFRITO,PREP FROM RECIPE')]",104,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ground_truth_size_1,273,"[('containsIngredient', 'EDAMAME,FRZ,PREP')]",69,0.0,1.0,1.0,0.0,0.2,0.1,0.2
ground_truth_size_1,274,"[('containsIngredient', 'CRANBERRY JUC,UNSWTND')]",93,0.0,0.0,1.0,0.0,0.0,0.1,0.1
ground_truth_size_1,275,"[('containsIngredient', 'CHICKEN,BROILERS OR FRYERS,LT MEAT,MEAT&SKN,CKD,FRIED,BATTER')]",101,0.0,0.0,1.0,0.0,0.0,0.1,0.14285714285714285
ground_truth_size_1,276,"[('containsIngredient', 'BEANS,BLACK,MATURE SEEDS,CKD,BLD,W/SALT')]",96,0.0,0.0,0.0,0.0,0.0,0.0,0.02
ground_truth_size_1,277,"[('containsIngredient', 'POMEGRANATES,RAW')]",61,1.0,1.0,1.0,1.0,0.8,0.8,1.0
ground_truth_size_1,278,"[('containsIngredient', 'CATFISH,CHANNEL,FARMED,RAW')]",80,1.0,1.0,1.0,1.0,1.0,0.9,1.0
ground_truth_size_1,279,"[('containsIngredient', 'Okra raw')]",97,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ground_truth_size_1,280,"[('containsIngredient', 'CEREALS,OATS,REG & QUICK,UNENR,CKD W/ H2O,WO/ SALT')]",76,1.0,1.0,1.0,1.0,0.2,0.1,1.0
ground_truth_size_1,281,"[('containsIngredient', 'SILK VANILLA SOY YOGURT (SINGLE SERVING SIZE)')]",85,1.0,1.0,1.0,1.0,1.0,0.9,1.0
ground_truth_size_1,282,"[('containsIngredient', 'CHERRIES,SWEET,RAW')]",62,0.0,1.0,1.0,0.0,0.2,0.2,0.5
ground_truth_size_1,283,"[('containsIngredient', 'CHEESE,MOZZARELLA,NON-FAT')]",148,0.0,0.0,1.0,0.0,0.0,0.2,0.16666666666666666
ground_truth_size_1,284,"[('containsIngredient', 'TOFU,FRIED')]",128,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091
ground_truth_size_1,285,"[('containsIngredient', 'Anchovy raw')]",125,1.0,1.0,1.0,1.0,0.8,0.6,1.0
ground_truth_size_1,286,"[('containsIngredient', 'Raisin, seedless, Sultaniye, dried')]",134,1.0,1.0,1.0,1.0,0.6,0.4,1.0
ground_truth_size_1,287,"[('containsIngredient', 'CHEESE,CREAM,FAT FREE')]",140,1.0,1.0,1.0,1.0,0.4,0.3,1.0
ground_truth_size_1,288,"[('containsIngredient', 'PLUMS,RAW')]",107,1.0,1.0,1.0,1.0,1.0,0.7,1.0
ground_truth_size_1,289,"[('containsIngredient', 'LETTUCE,BUTTERHEAD (INCL BOSTON&BIBB TYPES),RAW')]",113,1.0,1.0,1.0,1.0,0.6,0.3,1.0
ground_truth_size_1,290,"[('containsIngredient', 'PIE FILLINGS,CND,CHERRY')]",139,1.0,1.0,1.0,1.0,0.8,0.7,1.0
ground_truth_size_1,291,"[('containsIngredient', 'POTATOES,RED,FLESH & SKN,RAW')]",164,1.0,1.0,1.0,1.0,0.8,0.5,1.0
ground_truth_size_1,292,"[('containsIngredient', 'BISCUITS,PLN OR BTTRMLK,DRY MIX,PREP')]",167,1.0,1.0,1.0,1.0,0.2,0.3,1.0
ground_truth_size_1,293,"[('containsIngredient', 'CABBAGE,RED,RAW')]",157,0.0,1.0,1.0,0.0,0.2,0.2,0.2
ground_truth_size_1,294,"[('containsIngredient', 'Redcurrants')]",149,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ground_truth_size_1,295,"[('containsIngredient', 'FENUGREEK SEED')]",112,1.0,1.0,1.0,1.0,1.0,0.8,1.0
ground_truth_size_1,296,"[('containsIngredient', 'Kiwi')]",109,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ground_truth_size_1,297,"[('containsIngredient', 'Paprika powder')]",123,1.0,1.0,1.0,1.0,0.8,0.5,1.0
ground_truth_size_1,298,"[('containsIngredient', 'BACON BITS,MEATLESS')]",163,1.0,1.0,1.0,1.0,1.0,0.8,1.0
ground_truth_size_1,299,"[('containsIngredient', 'CROUTONS,PLAIN')]",122,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693
ground_truth_size_1,300,"[('containsIngredient', 'CHEESE,COTTAGE,NONFAT,UNCRMD,DRY,LRG OR SML CURD')]",148,0.0,0.0,1.0,0.0,0.0,0.3,0.16666666666666666
ground_truth_size_1,301,"[('containsIngredient', 'SALAD DRSNG,KRAFT MAYO LT MAYO')]",162,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ground_truth_size_1,302,"[('containsIngredient', 'MILK,DRY,NONFAT,INST,W/ ADDED VIT A & VITAMIN D')]",150,0.0,0.0,1.0,0.0,0.0,0.2,0.14285714285714285
ground_truth_size_1,303,"[('containsIngredient', 'SOUR CREAM,REDUCED FAT')]",112,0.0,0.0,1.0,0.0,0.0,0.1,0.1
ground_truth_size_1,304,"[('containsIngredient', 'ALCOHOLIC BEV,WINE,DSSRT,SWT')]",130,1.0,1.0,1.0,1.0,0.2,0.1,1.0
ground_truth_size_1,305,"[('containsIngredient', 'PACE,THICK & CHUNKY SALSA')]",152,0.0,1.0,1.0,0.0,0.2,0.4,0.2
ground_truth_size_1,306,"[('containsIngredient', 'YOGURT,PLN,LOFAT,12 GRAMS PROT PER 8 OZ')]",124,0.0,0.0,1.0,0.0,0.0,0.2,0.14285714285714285
ground_truth_size_1,307,"[('containsIngredient', 'RICE,WHITE,LONG-GRAIN,PARBLD,UNENR,CKD')]",141,0.0,0.0,0.0,0.0,0.0,0.0,0.018518518518518517
ground_truth_size_1,308,"[('containsIngredient', 'BLUEBERRIES,WILD,FRZ')]",119,0.0,1.0,1.0,0.0,0.6,0.6,0.5
ground_truth_size_1,309,"[('containsIngredient', 'BURGER KING,HAMBURGER')]",181,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ground_truth_size_1,310,"[('containsIngredient', 'MUSHROOMS,SHIITAKE,RAW')]",210,1.0,1.0,1.0,1.0,0.8,0.7,1.0
ground_truth_size_1,311,"[('containsIngredient', 'BREAD,WHEAT GERM')]",195,0.0,1.0,1.0,0.0,0.2,0.2,0.5
ground_truth_size_1,312,"[('containsIngredient', 'CHICKEN,GROUND,RAW')]",197,0.0,0.0,0.0,0.0,0.0,0.0,0.015384615384615385
ground_truth_size_1,313,"[('containsIngredient', 'BROCCOLI,FLOWER CLUSTERS,RAW')]",224,1.0,1.0,1.0,1.0,0.8,0.8,1.0
ground_truth_size_1,314,"[('containsIngredient', 'PORK,FRSH,LOIN,TOP LOIN (CHOPS),BNLESS,LN,CKD,PAN-FRIED')]",232,1.0,1.0,1.0,1.0,0.4,0.3,1.0
ground_truth_size_1,315,"[('containsIngredient', 'COFFEE,BREWED,ESPRESSO,REST-PREP')]",250,1.0,1.0,1.0,1.0,0.6,0.5,1.0
ground_truth_size_1,316,"[('containsIngredient', 'Rocket, arrugula')]",224,1.0,1.0,1.0,1.0,0.6,0.4,1.0
ground_truth_size_1,317,"[('containsIngredient', 'SOUP,CHICK BROTH,CND,LESS/REDUCED NA')]",272,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842
ground_truth_size_1,318,"[('containsIngredient', 'PIMENTO,CANNED')]",291,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ground_truth_size_1,319,"[('containsIngredient', 'Cabbage sauerkraut raw')]",256,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ground_truth_size_1,320,"[('containsIngredient', 'GELATINS,DRY PDR,UNSWTND')]",226,1.0,1.0,1.0,1.0,0.6,0.5,1.0
ground_truth_size_1,321,"[('containsIngredient', 'ALCOHOLIC BEV,DISTILLED,WHISKEY,86 PROOF')]",159,1.0,1.0,1.0,1.0,0.2,0.3,1.0
ground_truth_size_1,322,"[('containsIngredient', 'CORN,SWT,WHITE,CND,WHL KERNEL,NO SALT,SOL&LIQUIDS')]",235,1.0,1.0,1.0,1.0,0.2,0.1,1.0
ground_truth_size_1,323,"[('containsIngredient', 'SCALLOP,(BAY&SEA),CKD,STMD')]",184,1.0,1.0,1.0,1.0,1.0,0.7,1.0
ground_truth_size_1,324,"[('containsIngredient', 'QUINOA,UNCKD')]",283,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ground_truth_size_1,325,"[('containsIngredient', 'BARLEY,PEARLED,COOKED')]",173,0.0,1.0,1.0,0.0,0.2,0.2,0.5
ground_truth_size_1,326,"[('containsIngredient', 'Lettuce, crisp')]",186,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091
ground_truth_size_1,327,"[('containsIngredient', 'MILK,LOWFAT,FLUID,1% MILKFAT,W/ ADDED VIT A & VITAMIN D')]",263,0.0,1.0,1.0,0.0,0.2,0.3,0.2
ground_truth_size_1,328,"[('containsIngredient', 'RHUBARB,RAW')]",239,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ground_truth_size_1,329,"[('containsIngredient', 'CRABAPPLES,RAW')]",186,1.0,1.0,1.0,1.0,0.8,0.7,1.0
ground_truth_size_1,330,"[('containsIngredient', 'COCONUT MEAT,DRIED (DESICCATED),NOT SWTND')]",168,1.0,1.0,1.0,1.0,0.8,0.6,1.0
ground_truth_size_1,331,"[('containsIngredient', 'CHICKPEAS (GARBANZO BNS,BENGAL GM),MATURE SEEDS,RAW')]",243,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ground_truth_size_1,332,"[('containsIngredient', 'MUSHROOMS,BROWN,ITALIAN,OR CRIMINI,RAW')]",226,1.0,1.0,1.0,1.0,1.0,1.0,1.0
