scenario_global_id,scenario_index_in_size,criteria,matching_recipe_count,hits@1,hits@5,hits@10,precision@1,precision@5,precision@10,mrr
ground_truth_size_4,3315,"[('containsIngredient', 'SAUCE,HOMEMADE,WHITE,THICK'), ('containsIngredient', 'GARLIC POWDER'), ('containsIngredient', 'Cinnamon powder'), ('containsIngredient', 'OLIVES,RIPE,CND (JUMBO-SUPER COLOSSAL)')]",2,0.0,1.0,1.0,0.0,0.2,0.1,0.25
ground_truth_size_4,3316,"[('containsIngredient', 'SAUCE,HOMEMADE,WHITE,THICK'), ('containsIngredient', 'ONIONS,RAW'), ('containsIngredient', 'Celery, stem'), ('containsIngredient', 'SOUP,CHICK BROTH,RTS')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304
ground_truth_size_4,3317,"[('containsIngredient', 'SAUCE,HOMEMADE,WHITE,THICK'), ('containsIngredient', 'ONIONS,RAW'), ('containsIngredient', 'Cinnamon powder'), ('containsIngredient', 'OLIVES,RIPE,CND (JUMBO-SUPER COLOSSAL)')]",2,0.0,1.0,1.0,0.0,0.2,0.1,0.3333333333333333
ground_truth_size_4,3318,"[('containsIngredient', 'SAUCE,HOMEMADE,WHITE,THICK'), ('containsIngredient', 'ONIONS,RAW'), ('containsIngredient', 'Cinnamon powder'), ('containsIngredient', 'SOUP,CHICK BROTH,RTS')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.00019245573518090838
ground_truth_size_4,3319,"[('containsIngredient', 'BEEF,CHUCK FOR STEW,LN & FAT,CHOIC,CKD,BRSD'), ('containsIngredient', 'NOODLES,JAPANESE,SOBA,DRY'), ('containsIngredient', 'MUSHROOMS,SHIITAKE,RAW'), ('containsIngredient', 'Soy sauce salt')]",1,1.0,1.0,1.0,1.0,0.2,0.1,1.0
ground_truth_size_4,3320,"[('containsIngredient', 'BEEF,CHUCK FOR STEW,LN & FAT,CHOIC,CKD,BRSD'), ('containsIngredient', 'NOODLES,JAPANESE,SOBA,DRY'), ('containsIngredient', 'MUSHROOMS,SHIITAKE,RAW'), ('containsIngredient', 'ONIONS,RAW')]",1,0.0,1.0,1.0,0.0,0.2,0.1,0.5
ground_truth_size_4,3321,"[('containsIngredient', 'BEEF,CHUCK FOR STEW,LN & FAT,CHOIC,CKD,BRSD'), ('containsIngredient', 'NOODLES,JAPANESE,SOBA,DRY'), ('containsIngredient', 'Soy sauce salt'), ('containsIngredient', 'ONIONS,RAW')]",1,1.0,1.0,1.0,1.0,0.2,0.1,1.0
ground_truth_size_4,3322,"[('containsIngredient', 'BEEF,CHUCK FOR STEW,LN & FAT,CHOIC,CKD,BRSD'), ('containsIngredient', 'PEPPERS,JALAPENO,RAW'), ('containsIngredient', 'ONIONS,YOUNG GRN,TOPS ONLY'), ('containsIngredient', 'Salt sea')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.021739130434782608
ground_truth_size_4,3323,"[('containsIngredient', 'BEEF,CHUCK FOR STEW,LN & FAT,CHOIC,CKD,BRSD'), ('containsIngredient', 'PEPPERS,JALAPENO,RAW'), ('containsIngredient', 'ONIONS,YOUNG GRN,TOPS ONLY'), ('containsIngredient', 'Cinnamon powder')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304
ground_truth_size_4,3324,"[('containsIngredient', 'BEEF,CHUCK FOR STEW,LN & FAT,CHOIC,CKD,BRSD'), ('containsIngredient', 'PEPPERS,JALAPENO,RAW'), ('containsIngredient', 'Salt sea'), ('containsIngredient', 'Cinnamon powder')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.02631578947368421
ground_truth_size_4,3325,"[('containsIngredient', 'BEEF,CHUCK FOR STEW,LN & FAT,CHOIC,CKD,BRSD'), ('containsIngredient', 'BEANS,BLACK,MATURE SEEDS,CKD,BLD,W/SALT'), ('containsIngredient', 'CORN,SWT,WHITE,FRZ,KRNLS ON COB,UNPREP'), ('containsIngredient', 'PAPRIKA')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728
ground_truth_size_4,3326,"[('containsIngredient', 'BEEF,CHUCK FOR STEW,LN & FAT,CHOIC,CKD,BRSD'), ('containsIngredient', 'BEANS,BLACK,MATURE SEEDS,CKD,BLD,W/SALT'), ('containsIngredient', 'CORN,SWT,WHITE,FRZ,KRNLS ON COB,UNPREP'), ('containsIngredient', 'Salt sea')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.011764705882352941
ground_truth_size_4,3327,"[('containsIngredient', 'BEEF,CHUCK FOR STEW,LN & FAT,CHOIC,CKD,BRSD'), ('containsIngredient', 'BEANS,BLACK,MATURE SEEDS,CKD,BLD,W/SALT'), ('containsIngredient', 'CORN,SWT,WHITE,FRZ,KRNLS ON COB,UNPREP'), ('containsIngredient', 'GARLIC POWDER')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.02702702702702703
ground_truth_size_4,3328,"[('containsIngredient', 'BEEF,CHUCK FOR STEW,LN & FAT,CHOIC,CKD,BRSD'), ('containsIngredient', 'BEANS,BLACK,MATURE SEEDS,CKD,BLD,W/SALT'), ('containsIngredient', 'CORN,SWT,WHITE,FRZ,KRNLS ON COB,UNPREP'), ('containsIngredient', 'Cinnamon powder')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142
ground_truth_size_4,3329,"[('containsIngredient', 'BEEF,CHUCK FOR STEW,LN & FAT,CHOIC,CKD,BRSD'), ('containsIngredient', 'BEANS,BLACK,MATURE SEEDS,CKD,BLD,W/SALT'), ('containsIngredient', 'CORN,SWT,WHITE,FRZ,KRNLS ON COB,UNPREP'), ('containsIngredient', 'CUMIN SEED')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439025
ground_truth_size_4,3330,"[('containsIngredient', 'BEEF,CHUCK FOR STEW,LN & FAT,CHOIC,CKD,BRSD'), ('containsIngredient', 'BEANS,BLACK,MATURE SEEDS,CKD,BLD,W/SALT'), ('containsIngredient', 'CORN,SWT,WHITE,FRZ,KRNLS ON COB,UNPREP'), ('containsIngredient', 'SAUCE,WORCESTERSHIRE')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.01
ground_truth_size_4,3331,"[('containsIngredient', 'BEEF,CHUCK FOR STEW,LN & FAT,CHOIC,CKD,BRSD'), ('containsIngredient', 'BEANS,BLACK,MATURE SEEDS,CKD,BLD,W/SALT'), ('containsIngredient', 'PAPRIKA'), ('containsIngredient', 'Salt sea')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.014285714285714285
ground_truth_size_4,3332,"[('containsIngredient', 'BEEF,CHUCK FOR STEW,LN & FAT,CHOIC,CKD,BRSD'), ('containsIngredient', 'BEANS,BLACK,MATURE SEEDS,CKD,BLD,W/SALT'), ('containsIngredient', 'PAPRIKA'), ('containsIngredient', 'GARLIC POWDER')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.018867924528301886
ground_truth_size_4,3333,"[('containsIngredient', 'BEEF,CHUCK FOR STEW,LN & FAT,CHOIC,CKD,BRSD'), ('containsIngredient', 'BEANS,BLACK,MATURE SEEDS,CKD,BLD,W/SALT'), ('containsIngredient', 'PAPRIKA'), ('containsIngredient', 'Cinnamon powder')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.05
ground_truth_size_4,3334,"[('containsIngredient', 'BEEF,CHUCK FOR STEW,LN & FAT,CHOIC,CKD,BRSD'), ('containsIngredient', 'BEANS,BLACK,MATURE SEEDS,CKD,BLD,W/SALT'), ('containsIngredient', 'PAPRIKA'), ('containsIngredient', 'CUMIN SEED')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.023809523809523808
ground_truth_size_4,3335,"[('containsIngredient', 'BEEF,CHUCK FOR STEW,LN & FAT,CHOIC,CKD,BRSD'), ('containsIngredient', 'BEANS,BLACK,MATURE SEEDS,CKD,BLD,W/SALT'), ('containsIngredient', 'PAPRIKA'), ('containsIngredient', 'SAUCE,WORCESTERSHIRE')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.010752688172043012
ground_truth_size_4,3336,"[('containsIngredient', 'BEEF,CHUCK FOR STEW,LN & FAT,CHOIC,CKD,BRSD'), ('containsIngredient', 'BEANS,BLACK,MATURE SEEDS,CKD,BLD,W/SALT'), ('containsIngredient', 'Salt sea'), ('containsIngredient', 'GARLIC POWDER')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.015151515151515152
ground_truth_size_4,3337,"[('containsIngredient', 'BEEF,CHUCK FOR STEW,LN & FAT,CHOIC,CKD,BRSD'), ('containsIngredient', 'BEANS,BLACK,MATURE SEEDS,CKD,BLD,W/SALT'), ('containsIngredient', 'Salt sea'), ('containsIngredient', 'Cinnamon powder')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035
ground_truth_size_4,3338,"[('containsIngredient', 'BEEF,CHUCK FOR STEW,LN & FAT,CHOIC,CKD,BRSD'), ('containsIngredient', 'BEANS,BLACK,MATURE SEEDS,CKD,BLD,W/SALT'), ('containsIngredient', 'Salt sea'), ('containsIngredient', 'CUMIN SEED')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.022222222222222223
ground_truth_size_4,3339,"[('containsIngredient', 'BEEF,CHUCK FOR STEW,LN & FAT,CHOIC,CKD,BRSD'), ('containsIngredient', 'BEANS,BLACK,MATURE SEEDS,CKD,BLD,W/SALT'), ('containsIngredient', 'Salt sea'), ('containsIngredient', 'SAUCE,WORCESTERSHIRE')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0070921985815602835
ground_truth_size_4,3340,"[('containsIngredient', 'BEEF,CHUCK FOR STEW,LN & FAT,CHOIC,CKD,BRSD'), ('containsIngredient', 'BEANS,BLACK,MATURE SEEDS,CKD,BLD,W/SALT'), ('containsIngredient', 'GARLIC POWDER'), ('containsIngredient', 'Cinnamon powder')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667
ground_truth_size_4,3341,"[('containsIngredient', 'BEEF,CHUCK FOR STEW,LN & FAT,CHOIC,CKD,BRSD'), ('containsIngredient', 'BEANS,BLACK,MATURE SEEDS,CKD,BLD,W/SALT'), ('containsIngredient', 'GARLIC POWDER'), ('containsIngredient', 'CUMIN SEED')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655
ground_truth_size_4,3342,"[('containsIngredient', 'BEEF,CHUCK FOR STEW,LN & FAT,CHOIC,CKD,BRSD'), ('containsIngredient', 'BEANS,BLACK,MATURE SEEDS,CKD,BLD,W/SALT'), ('containsIngredient', 'GARLIC POWDER'), ('containsIngredient', 'SAUCE,WORCESTERSHIRE')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.011904761904761904
ground_truth_size_4,3343,"[('containsIngredient', 'BEEF,CHUCK FOR STEW,LN & FAT,CHOIC,CKD,BRSD'), ('containsIngredient', 'BEANS,BLACK,MATURE SEEDS,CKD,BLD,W/SALT'), ('containsIngredient', 'Cinnamon powder'), ('containsIngredient', 'CUMIN SEED')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616
ground_truth_size_4,3344,"[('containsIngredient', 'BEEF,CHUCK FOR STEW,LN & FAT,CHOIC,CKD,BRSD'), ('containsIngredient', 'BEANS,BLACK,MATURE SEEDS,CKD,BLD,W/SALT'), ('containsIngredient', 'Cinnamon powder'), ('containsIngredient', 'SAUCE,WORCESTERSHIRE')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.029411764705882353
ground_truth_size_4,3345,"[('containsIngredient', 'BEEF,CHUCK FOR STEW,LN & FAT,CHOIC,CKD,BRSD'), ('containsIngredient', 'BEANS,BLACK,MATURE SEEDS,CKD,BLD,W/SALT'), ('containsIngredient', 'CUMIN SEED'), ('containsIngredient', 'SAUCE,WORCESTERSHIRE')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.015384615384615385
ground_truth_size_4,3346,"[('containsIngredient', 'BEEF,CHUCK FOR STEW,LN & FAT,CHOIC,CKD,BRSD'), ('containsIngredient', 'POTATOES,RED,FLESH & SKN,RAW'), ('containsIngredient', 'CORNSTARCH'), ('containsIngredient', 'Salt sea')]",1,0.0,0.0,1.0,0.0,0.0,0.1,0.14285714285714285
ground_truth_size_4,3347,"[('containsIngredient', 'BEEF,CHUCK FOR STEW,LN & FAT,CHOIC,CKD,BRSD'), ('containsIngredient', 'POTATOES,RED,FLESH & SKN,RAW'), ('containsIngredient', 'CORNSTARCH'), ('containsIngredient', 'GARLIC POWDER')]",1,0.0,1.0,1.0,0.0,0.2,0.1,0.25
ground_truth_size_4,3348,"[('containsIngredient', 'BEEF,CHUCK FOR STEW,LN & FAT,CHOIC,CKD,BRSD'), ('containsIngredient', 'POTATOES,RED,FLESH & SKN,RAW'), ('containsIngredient', 'CORNSTARCH'), ('containsIngredient', 'SAUCE,WORCESTERSHIRE')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616
ground_truth_size_4,3349,"[('containsIngredient', 'BEEF,CHUCK FOR STEW,LN & FAT,CHOIC,CKD,BRSD'), ('containsIngredient', 'POTATOES,RED,FLESH & SKN,RAW'), ('containsIngredient', 'Salt sea'), ('containsIngredient', 'GARLIC POWDER')]",1,0.0,1.0,1.0,0.0,0.2,0.1,0.5
ground_truth_size_4,3350,"[('containsIngredient', 'BEEF,CHUCK FOR STEW,LN & FAT,CHOIC,CKD,BRSD'), ('containsIngredient', 'POTATOES,RED,FLESH & SKN,RAW'), ('containsIngredient', 'Salt sea'), ('containsIngredient', 'SAUCE,WORCESTERSHIRE')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705
ground_truth_size_4,3351,"[('containsIngredient', 'BEEF,CHUCK FOR STEW,LN & FAT,CHOIC,CKD,BRSD'), ('containsIngredient', 'POTATOES,RED,FLESH & SKN,RAW'), ('containsIngredient', 'GARLIC POWDER'), ('containsIngredient', 'SAUCE,WORCESTERSHIRE')]",1,0.0,1.0,1.0,0.0,0.2,0.1,0.3333333333333333
ground_truth_size_4,3352,"[('containsIngredient', 'BEEF,CHUCK FOR STEW,LN & FAT,CHOIC,CKD,BRSD'), ('containsIngredient', 'Paprika powder'), ('containsIngredient', 'CARAWAY SEED'), ('containsIngredient', 'Sweet pepper green raw')]",1,0.0,0.0,1.0,0.0,0.0,0.1,0.1
ground_truth_size_4,3353,"[('containsIngredient', 'BEEF,CHUCK FOR STEW,LN & FAT,CHOIC,CKD,BRSD'), ('containsIngredient', 'Paprika powder'), ('containsIngredient', 'CARAWAY SEED'), ('containsIngredient', 'PAPRIKA')]",1,0.0,0.0,1.0,0.0,0.0,0.1,0.1
ground_truth_size_4,3354,"[('containsIngredient', 'BEEF,CHUCK FOR STEW,LN & FAT,CHOIC,CKD,BRSD'), ('containsIngredient', 'Paprika powder'), ('containsIngredient', 'CARAWAY SEED'), ('containsIngredient', 'Salt sea')]",1,0.0,0.0,1.0,0.0,0.0,0.1,0.125
ground_truth_size_4,3355,"[('containsIngredient', 'BEEF,CHUCK FOR STEW,LN & FAT,CHOIC,CKD,BRSD'), ('containsIngredient', 'Paprika powder'), ('containsIngredient', 'Sweet pepper green raw'), ('containsIngredient', 'PAPRIKA')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456
ground_truth_size_4,3356,"[('containsIngredient', 'BEEF,CHUCK FOR STEW,LN & FAT,CHOIC,CKD,BRSD'), ('containsIngredient', 'Paprika powder'), ('containsIngredient', 'Sweet pepper green raw'), ('containsIngredient', 'Salt sea')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571
ground_truth_size_4,3357,"[('containsIngredient', 'BEEF,CHUCK FOR STEW,LN & FAT,CHOIC,CKD,BRSD'), ('containsIngredient', 'Paprika powder'), ('containsIngredient', 'PAPRIKA'), ('containsIngredient', 'Salt sea')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555
ground_truth_size_4,3358,"[('containsIngredient', 'BEEF,CHUCK FOR STEW,LN & FAT,CHOIC,CKD,BRSD'), ('containsIngredient', 'MUSHROOMS,SHIITAKE,RAW'), ('containsIngredient', 'Soy sauce salt'), ('containsIngredient', 'ONIONS,RAW')]",1,0.0,1.0,1.0,0.0,0.2,0.1,0.5
ground_truth_size_4,3359,"[('containsIngredient', 'BEEF,CHUCK FOR STEW,LN & FAT,CHOIC,CKD,BRSD'), ('containsIngredient', 'CARAWAY SEED'), ('containsIngredient', 'Sweet pepper green raw'), ('containsIngredient', 'PAPRIKA')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693
ground_truth_size_4,3360,"[('containsIngredient', 'BEEF,CHUCK FOR STEW,LN & FAT,CHOIC,CKD,BRSD'), ('containsIngredient', 'CARAWAY SEED'), ('containsIngredient', 'Sweet pepper green raw'), ('containsIngredient', 'Salt sea')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.012345679012345678
ground_truth_size_4,3361,"[('containsIngredient', 'BEEF,CHUCK FOR STEW,LN & FAT,CHOIC,CKD,BRSD'), ('containsIngredient', 'CARAWAY SEED'), ('containsIngredient', 'PAPRIKA'), ('containsIngredient', 'Flour rice')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.00625
ground_truth_size_4,3362,"[('containsIngredient', 'BEEF,CHUCK FOR STEW,LN & FAT,CHOIC,CKD,BRSD'), ('containsIngredient', 'CARAWAY SEED'), ('containsIngredient', 'PAPRIKA'), ('containsIngredient', 'Salt sea')]",2,0.0,0.0,0.0,0.0,0.0,0.0,0.05
ground_truth_size_4,3363,"[('containsIngredient', 'BEEF,CHUCK FOR STEW,LN & FAT,CHOIC,CKD,BRSD'), ('containsIngredient', 'CARAWAY SEED'), ('containsIngredient', 'PAPRIKA'), ('containsIngredient', 'ONIONS,RAW')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717
ground_truth_size_4,3364,"[('containsIngredient', 'BEEF,CHUCK FOR STEW,LN & FAT,CHOIC,CKD,BRSD'), ('containsIngredient', 'CARAWAY SEED'), ('containsIngredient', 'Flour rice'), ('containsIngredient', 'Salt sea')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0047169811320754715
ground_truth_size_4,3365,"[('containsIngredient', 'BEEF,CHUCK FOR STEW,LN & FAT,CHOIC,CKD,BRSD'), ('containsIngredient', 'CARAWAY SEED'), ('containsIngredient', 'Flour rice'), ('containsIngredient', 'ONIONS,RAW')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0043859649122807015
ground_truth_size_4,3366,"[('containsIngredient', 'BEEF,CHUCK FOR STEW,LN & FAT,CHOIC,CKD,BRSD'), ('containsIngredient', 'CARAWAY SEED'), ('containsIngredient', 'Salt sea'), ('containsIngredient', 'ONIONS,RAW')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.002631578947368421
ground_truth_size_4,3367,"[('containsIngredient', 'BEEF,CHUCK FOR STEW,LN & FAT,CHOIC,CKD,BRSD'), ('containsIngredient', 'CORN,SWT,WHITE,FRZ,KRNLS ON COB,UNPREP'), ('containsIngredient', 'PAPRIKA'), ('containsIngredient', 'Salt sea')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.016129032258064516
ground_truth_size_4,3368,"[('containsIngredient', 'BEEF,CHUCK FOR STEW,LN & FAT,CHOIC,CKD,BRSD'), ('containsIngredient', 'CORN,SWT,WHITE,FRZ,KRNLS ON COB,UNPREP'), ('containsIngredient', 'PAPRIKA'), ('containsIngredient', 'GARLIC POWDER')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857
ground_truth_size_4,3369,"[('containsIngredient', 'BEEF,CHUCK FOR STEW,LN & FAT,CHOIC,CKD,BRSD'), ('containsIngredient', 'CORN,SWT,WHITE,FRZ,KRNLS ON COB,UNPREP'), ('containsIngredient', 'PAPRIKA'), ('containsIngredient', 'Cinnamon powder')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705
ground_truth_size_4,3370,"[('containsIngredient', 'BEEF,CHUCK FOR STEW,LN & FAT,CHOIC,CKD,BRSD'), ('containsIngredient', 'CORN,SWT,WHITE,FRZ,KRNLS ON COB,UNPREP'), ('containsIngredient', 'PAPRIKA'), ('containsIngredient', 'CUMIN SEED')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.03125
ground_truth_size_4,3371,"[('containsIngredient', 'BEEF,CHUCK FOR STEW,LN & FAT,CHOIC,CKD,BRSD'), ('containsIngredient', 'CORN,SWT,WHITE,FRZ,KRNLS ON COB,UNPREP'), ('containsIngredient', 'PAPRIKA'), ('containsIngredient', 'SAUCE,WORCESTERSHIRE')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.011764705882352941
ground_truth_size_4,3372,"[('containsIngredient', 'BEEF,CHUCK FOR STEW,LN & FAT,CHOIC,CKD,BRSD'), ('containsIngredient', 'CORN,SWT,WHITE,FRZ,KRNLS ON COB,UNPREP'), ('containsIngredient', 'Salt sea'), ('containsIngredient', 'GARLIC POWDER')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.02
ground_truth_size_4,3373,"[('containsIngredient', 'BEEF,CHUCK FOR STEW,LN & FAT,CHOIC,CKD,BRSD'), ('containsIngredient', 'CORN,SWT,WHITE,FRZ,KRNLS ON COB,UNPREP'), ('containsIngredient', 'Salt sea'), ('containsIngredient', 'Cinnamon powder')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903
ground_truth_size_4,3374,"[('containsIngredient', 'BEEF,CHUCK FOR STEW,LN & FAT,CHOIC,CKD,BRSD'), ('containsIngredient', 'CORN,SWT,WHITE,FRZ,KRNLS ON COB,UNPREP'), ('containsIngredient', 'Salt sea'), ('containsIngredient', 'CUMIN SEED')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304
ground_truth_size_4,3375,"[('containsIngredient', 'BEEF,CHUCK FOR STEW,LN & FAT,CHOIC,CKD,BRSD'), ('containsIngredient', 'CORN,SWT,WHITE,FRZ,KRNLS ON COB,UNPREP'), ('containsIngredient', 'Salt sea'), ('containsIngredient', 'SAUCE,WORCESTERSHIRE')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.008403361344537815
ground_truth_size_4,3376,"[('containsIngredient', 'BEEF,CHUCK FOR STEW,LN & FAT,CHOIC,CKD,BRSD'), ('containsIngredient', 'CORN,SWT,WHITE,FRZ,KRNLS ON COB,UNPREP'), ('containsIngredient', 'GARLIC POWDER'), ('containsIngredient', 'Cinnamon powder')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555
ground_truth_size_4,3377,"[('containsIngredient', 'BEEF,CHUCK FOR STEW,LN & FAT,CHOIC,CKD,BRSD'), ('containsIngredient', 'CORN,SWT,WHITE,FRZ,KRNLS ON COB,UNPREP'), ('containsIngredient', 'GARLIC POWDER'), ('containsIngredient', 'CUMIN SEED')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.05
ground_truth_size_4,3378,"[('containsIngredient', 'BEEF,CHUCK FOR STEW,LN & FAT,CHOIC,CKD,BRSD'), ('containsIngredient', 'CORN,SWT,WHITE,FRZ,KRNLS ON COB,UNPREP'), ('containsIngredient', 'GARLIC POWDER'), ('containsIngredient', 'SAUCE,WORCESTERSHIRE')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.014925373134328358
ground_truth_size_4,3379,"[('containsIngredient', 'BEEF,CHUCK FOR STEW,LN & FAT,CHOIC,CKD,BRSD'), ('containsIngredient', 'CORN,SWT,WHITE,FRZ,KRNLS ON COB,UNPREP'), ('containsIngredient', 'Cinnamon powder'), ('containsIngredient', 'CUMIN SEED')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333
ground_truth_size_4,3380,"[('containsIngredient', 'BEEF,CHUCK FOR STEW,LN & FAT,CHOIC,CKD,BRSD'), ('containsIngredient', 'CORN,SWT,WHITE,FRZ,KRNLS ON COB,UNPREP'), ('containsIngredient', 'Cinnamon powder'), ('containsIngredient', 'SAUCE,WORCESTERSHIRE')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.025
ground_truth_size_4,3381,"[('containsIngredient', 'BEEF,CHUCK FOR STEW,LN & FAT,CHOIC,CKD,BRSD'), ('containsIngredient', 'CORN,SWT,WHITE,FRZ,KRNLS ON COB,UNPREP'), ('containsIngredient', 'CUMIN SEED'), ('containsIngredient', 'SAUCE,WORCESTERSHIRE')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085
ground_truth_size_4,3382,"[('containsIngredient', 'BEEF,CHUCK FOR STEW,LN & FAT,CHOIC,CKD,BRSD'), ('containsIngredient', 'PACE,CHIPOTLE CHUNKY SALSA'), ('containsIngredient', 'Salt sea'), ('containsIngredient', 'ONIONS,RAW')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.001851851851851852
ground_truth_size_4,3383,"[('containsIngredient', 'BEEF,CHUCK FOR STEW,LN & FAT,CHOIC,CKD,BRSD'), ('containsIngredient', 'PACE,CHIPOTLE CHUNKY SALSA'), ('containsIngredient', 'Salt sea'), ('containsIngredient', 'CUMIN SEED')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0036101083032490976
ground_truth_size_4,3384,"[('containsIngredient', 'BEEF,CHUCK FOR STEW,LN & FAT,CHOIC,CKD,BRSD'), ('containsIngredient', 'PACE,CHIPOTLE CHUNKY SALSA'), ('containsIngredient', 'ONIONS,RAW'), ('containsIngredient', 'CUMIN SEED')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.003246753246753247
ground_truth_size_4,3385,"[('containsIngredient', 'BEEF,CHUCK FOR STEW,LN & FAT,CHOIC,CKD,BRSD'), ('containsIngredient', 'BEANS,PINTO,MATURE SEEDS,RAW'), ('containsIngredient', 'Salt sea'), ('containsIngredient', 'ONIONS,RAW')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.01098901098901099
ground_truth_size_4,3386,"[('containsIngredient', 'BEEF,CHUCK FOR STEW,LN & FAT,CHOIC,CKD,BRSD'), ('containsIngredient', 'BEANS,PINTO,MATURE SEEDS,RAW'), ('containsIngredient', 'Salt sea'), ('containsIngredient', 'CUMIN SEED')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.011235955056179775
ground_truth_size_4,3387,"[('containsIngredient', 'BEEF,CHUCK FOR STEW,LN & FAT,CHOIC,CKD,BRSD'), ('containsIngredient', 'BEANS,PINTO,MATURE SEEDS,RAW'), ('containsIngredient', 'ONIONS,RAW'), ('containsIngredient', 'CUMIN SEED')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.007194244604316547
ground_truth_size_4,3388,"[('containsIngredient', 'BEEF,CHUCK FOR STEW,LN & FAT,CHOIC,CKD,BRSD'), ('containsIngredient', 'LEEKS,(BULB&LOWER LEAF-PORTION),RAW'), ('containsIngredient', 'Flour rice'), ('containsIngredient', 'Salt sea')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.005076142131979695
ground_truth_size_4,3389,"[('containsIngredient', 'BEEF,CHUCK FOR STEW,LN & FAT,CHOIC,CKD,BRSD'), ('containsIngredient', 'YOGURT,GREEK,PLN,NONFAT'), ('containsIngredient', 'Soy sauce salt'), ('containsIngredient', 'Flour rice')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705
ground_truth_size_4,3390,"[('containsIngredient', 'BEEF,CHUCK FOR STEW,LN & FAT,CHOIC,CKD,BRSD'), ('containsIngredient', 'YOGURT,GREEK,PLN,NONFAT'), ('containsIngredient', 'Soy sauce salt'), ('containsIngredient', 'Salt sea')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.014492753623188406
