scenario_global_id,scenario_index_in_size,criteria,matching_recipe_count,candidate_recipe_count,hits@1,hits@5,hits@10,mrr
6288,1780,"[('HasProteinLevel', 'Low Protein'), ('HasFatLevel', 'High Fat'), ('hasCuisineRegion', 'South Asia'), ('usesCookingMethod', 'air fryer')]",1,90656,0.0,0.0,0.0,0.003257328990228013
6289,1781,"[('HasCarbLevel', 'Low Carb'), ('hasDietType', 'Paleo'), ('hasCuisineRegion', 'Mediterranean Europe'), ('usesCookingMethod', 'air fryer')]",1,90656,0.0,0.0,0.0,0.002012072434607646
6290,1782,"[('HasCarbLevel', 'High Carb'), ('isForMealType', 'starter'), ('hasCuisineRegion', 'North America'), ('usesCookingMethod', 'air fryer')]",1,90656,0.0,0.0,0.0,0.0017793594306049821
6291,1783,"[('HasFatLevel', 'Medium Fat'), ('isForMealType', 'brunch'), ('hasDietType', 'Vegan'), ('hasCuisineRegion', 'East Asia')]",2,90656,0.0,1.0,1.0,0.5
6292,1784,"[('HasProteinLevel', 'Low Protein'), ('HasFatLevel', 'High Fat'), ('isForMealType', 'breakfast'), ('hasCuisineRegion', 'Mediterranean Europe')]",1,90656,1.0,1.0,1.0,1.0
6293,1785,"[('HasFatLevel', 'Medium Fat'), ('isForMealType', 'brunch'), ('hasCuisineRegion', 'North America'), ('usesCookingMethod', 'air fryer')]",1,90656,0.0,1.0,1.0,0.25
6294,1786,"[('HasCalorieLevel', 'Medium Calorie'), ('isForMealType', 'drink'), ('hasCuisineRegion', 'Northern/Western Europe'), ('usesCookingMethod', 'oven')]",1,90656,0.0,0.0,0.0,0.0005370569280343716
6295,1787,"[('HasProteinLevel', 'High Protein'), ('HasCarbLevel', 'High Carb'), ('hasDietType', 'Paleo'), ('usesCookingMethod', 'pan')]",1,90656,0.0,0.0,0.0,0.005376344086021506
6296,1788,"[('HasFatLevel', 'High Fat'), ('hasDietType', 'Vegetarian'), ('hasCuisineRegion', 'Southeast Asia'), ('usesCookingMethod', 'barbecue')]",2,90656,0.0,0.0,0.0,0.03225806451612903
6297,1789,"[('HasFatLevel', 'High Fat'), ('isForMealType', 'brunch'), ('hasCuisineRegion', 'Caribbean'), ('usesCookingMethod', 'no cook')]",1,90656,0.0,0.0,0.0,0.0022371364653243847
6298,1790,"[('HasCarbLevel', 'Low Carb'), ('HasCalorieLevel', 'Low Calorie'), ('hasCuisineRegion', 'East Asia'), ('usesCookingMethod', 'air fryer')]",2,90656,1.0,1.0,1.0,1.0
6299,1791,"[('HasCarbLevel', 'Low Carb'), ('isForMealType', 'dessert'), ('hasCuisineRegion', 'Global'), ('usesCookingMethod', 'air fryer')]",2,90656,0.0,1.0,1.0,0.5
6300,1792,"[('HasFatLevel', 'High Fat'), ('isForMealType', 'brunch'), ('hasCuisineRegion', 'Sub-Saharan Africa'), ('usesCookingMethod', 'pot')]",1,90656,0.0,0.0,0.0,0.03225806451612903
6301,1793,"[('HasFatLevel', 'Medium Fat'), ('isForMealType', 'drink'), ('hasCuisineRegion', 'Sub-Saharan Africa'), ('usesCookingMethod', 'pot')]",2,90656,1.0,1.0,1.0,1.0
6302,1794,"[('isForMealType', 'snack'), ('hasDietType', 'Vegan'), ('hasCuisineRegion', 'South Asia'), ('usesCookingMethod', 'barbecue')]",1,90656,0.0,0.0,0.0,0.0034602076124567475
6303,1795,"[('HasProteinLevel', 'High Protein'), ('isForMealType', 'starter'), ('hasCuisineRegion', 'Oceania'), ('usesCookingMethod', 'microwave')]",1,90656,1.0,1.0,1.0,1.0
6304,1796,"[('HasCarbLevel', 'Medium Carb'), ('HasFatLevel', 'Low Fat'), ('isForMealType', 'snack'), ('hasCuisineRegion', 'Caribbean')]",1,90656,0.0,1.0,1.0,0.5
6305,1797,"[('HasCarbLevel', 'Medium Carb'), ('isForMealType', 'snack'), ('hasDietType', 'Paleo'), ('usesCookingMethod', 'oven')]",1,90656,0.0,0.0,1.0,0.16666666666666666
6306,1798,"[('HasProteinLevel', 'High Protein'), ('HasFatLevel', 'Medium Fat'), ('hasCuisineRegion', 'Eastern Europe & Eurasia'), ('usesCookingMethod', 'no cook')]",1,90656,0.0,1.0,1.0,0.5
6307,1799,"[('HasCalorieLevel', 'High Calorie'), ('hasDietType', 'Vegan'), ('hasCuisineRegion', 'Latin America'), ('usesCookingMethod', 'microwave')]",1,90656,0.0,0.0,0.0,0.011494252873563218
6308,1800,"[('HasProteinLevel', 'Medium Protein'), ('HasCarbLevel', 'Medium Carb'), ('hasCuisineRegion', 'Caribbean'), ('usesCookingMethod', 'barbecue')]",1,90656,0.0,1.0,1.0,0.3333333333333333
6309,1801,"[('HasCarbLevel', 'Low Carb'), ('isForMealType', 'breakfast'), ('hasCuisineRegion', 'Eastern Europe & Eurasia'), ('usesCookingMethod', 'microwave')]",1,90656,1.0,1.0,1.0,1.0
6310,1802,"[('HasFatLevel', 'Low Fat'), ('HasCalorieLevel', 'High Calorie'), ('isForMealType', 'drink'), ('hasDietType', 'Vegetarian')]",2,90656,0.0,1.0,1.0,0.2
6311,1803,"[('HasCarbLevel', 'High Carb'), ('isForMealType', 'brunch'), ('hasCuisineRegion', 'Southeast Asia'), ('usesCookingMethod', 'pot')]",2,90656,0.0,1.0,1.0,0.25
6312,1804,"[('HasCalorieLevel', 'High Calorie'), ('isForMealType', 'brunch'), ('hasCuisineRegion', 'Southeast Asia'), ('usesCookingMethod', 'pot')]",1,90656,0.0,0.0,0.0,0.025
6313,1805,"[('HasProteinLevel', 'High Protein'), ('HasCalorieLevel', 'Low Calorie'), ('hasCuisineRegion', 'Global'), ('usesCookingMethod', 'air fryer')]",1,90656,0.0,0.0,1.0,0.16666666666666666
6314,1806,"[('HasFatLevel', 'Low Fat'), ('HasCalorieLevel', 'Medium Calorie'), ('isForMealType', 'breakfast'), ('hasCuisineRegion', 'East Asia')]",1,90656,0.0,1.0,1.0,0.5
6315,1807,"[('HasCarbLevel', 'High Carb'), ('HasFatLevel', 'High Fat'), ('isForMealType', 'brunch'), ('hasCuisineRegion', 'Sub-Saharan Africa')]",1,90656,1.0,1.0,1.0,1.0
6316,1808,"[('HasCarbLevel', 'High Carb'), ('isForMealType', 'starter'), ('hasDietType', 'Vegan'), ('hasCuisineRegion', 'Oceania')]",2,90656,1.0,1.0,1.0,1.0
6317,1809,"[('HasCalorieLevel', 'High Calorie'), ('isForMealType', 'starter'), ('hasCuisineRegion', 'Northern/Western Europe'), ('usesCookingMethod', 'microwave')]",2,90656,0.0,0.0,0.0,0.025
6318,1810,"[('HasCarbLevel', 'Low Carb'), ('isForMealType', 'breakfast'), ('hasCuisineRegion', 'Sub-Saharan Africa'), ('usesCookingMethod', 'pan')]",1,90656,0.0,0.0,0.0,0.0010515247108307045
6319,1811,"[('HasCarbLevel', 'Low Carb'), ('HasCalorieLevel', 'High Calorie'), ('isForMealType', 'breakfast'), ('hasDietType', 'Paleo')]",1,90656,0.0,1.0,1.0,0.5
6320,1812,"[('HasCalorieLevel', 'Medium Calorie'), ('isForMealType', 'snack'), ('hasDietType', 'Vegetarian'), ('usesCookingMethod', 'air fryer')]",1,90656,0.0,0.0,0.0,0.02857142857142857
6321,1813,"[('HasProteinLevel', 'Low Protein'), ('HasCarbLevel', 'High Carb'), ('isForMealType', 'breakfast'), ('hasDietType', 'Standard')]",1,90656,0.0,1.0,1.0,0.3333333333333333
6322,1814,"[('isForMealType', 'drink'), ('hasDietType', 'Vegetarian'), ('hasCuisineRegion', 'North America'), ('usesCookingMethod', 'oven')]",2,90656,0.0,0.0,0.0,0.002702702702702703
6323,1815,"[('HasFatLevel', 'Low Fat'), ('isForMealType', 'lunch'), ('hasCuisineRegion', 'South Asia'), ('usesCookingMethod', 'no cook')]",1,90656,0.0,0.0,0.0,0.03125
6324,1816,"[('HasProteinLevel', 'Medium Protein'), ('hasDietType', 'Standard'), ('hasCuisineRegion', 'North America'), ('usesCookingMethod', 'air fryer')]",2,90656,0.0,1.0,1.0,0.3333333333333333
6325,1817,"[('HasProteinLevel', 'Medium Protein'), ('isForMealType', 'starter'), ('hasCuisineRegion', 'Eastern Europe & Eurasia'), ('usesCookingMethod', 'microwave')]",1,90656,0.0,0.0,0.0,0.012048192771084338
6326,1818,"[('HasCarbLevel', 'High Carb'), ('HasFatLevel', 'High Fat'), ('HasCalorieLevel', 'High Calorie'), ('hasDietType', 'Paleo')]",2,90656,0.0,1.0,1.0,0.3333333333333333
6327,1819,"[('HasProteinLevel', 'Medium Protein'), ('HasFatLevel', 'Low Fat'), ('isForMealType', 'breakfast'), ('hasCuisineRegion', 'Eastern Europe & Eurasia')]",1,90656,1.0,1.0,1.0,1.0
6328,1820,"[('HasCalorieLevel', 'High Calorie'), ('isForMealType', 'lunch'), ('hasCuisineRegion', 'Sub-Saharan Africa'), ('usesCookingMethod', 'oven')]",2,90656,1.0,1.0,1.0,1.0
6329,1821,"[('HasCalorieLevel', 'Low Calorie'), ('isForMealType', 'lunch'), ('hasDietType', 'Vegan'), ('usesCookingMethod', 'air fryer')]",1,90656,0.0,0.0,0.0,0.0033003300330033004
6330,1822,"[('HasCarbLevel', 'High Carb'), ('isForMealType', 'breakfast'), ('hasCuisineRegion', 'Oceania'), ('usesCookingMethod', 'pot')]",1,90656,0.0,0.0,0.0,0.0064516129032258064
6331,1823,"[('HasCarbLevel', 'Low Carb'), ('isForMealType', 'drink'), ('hasDietType', 'Standard'), ('usesCookingMethod', 'barbecue')]",1,90656,0.0,0.0,0.0,0.008
6332,1824,"[('HasFatLevel', 'Low Fat'), ('HasCalorieLevel', 'High Calorie'), ('isForMealType', 'dinner'), ('usesCookingMethod', 'microwave')]",2,90656,0.0,0.0,0.0,0.013157894736842105
6333,1825,"[('HasFatLevel', 'High Fat'), ('HasCalorieLevel', 'Low Calorie'), ('hasDietType', 'Paleo'), ('usesCookingMethod', 'pan')]",2,90656,0.0,0.0,0.0,0.027777777777777776
6334,1826,"[('HasCalorieLevel', 'High Calorie'), ('isForMealType', 'breakfast'), ('hasCuisineRegion', 'East Asia'), ('usesCookingMethod', 'no cook')]",1,90656,1.0,1.0,1.0,1.0
6335,1827,"[('HasProteinLevel', 'High Protein'), ('isForMealType', 'brunch'), ('hasCuisineRegion', 'Sub-Saharan Africa'), ('usesCookingMethod', 'no cook')]",1,90656,0.0,1.0,1.0,0.5
6336,1828,"[('HasCalorieLevel', 'High Calorie'), ('hasDietType', 'Vegan'), ('hasCuisineRegion', 'Caribbean'), ('usesCookingMethod', 'oven')]",2,90656,0.0,0.0,1.0,0.14285714285714285
6337,1829,"[('HasCarbLevel', 'High Carb'), ('isForMealType', 'snack'), ('hasDietType', 'Standard'), ('hasCuisineRegion', 'Middle East & Anatolia')]",1,90656,0.0,0.0,0.0,0.05263157894736842
6338,1830,"[('HasCalorieLevel', 'Low Calorie'), ('isForMealType', 'brunch'), ('hasDietType', 'Paleo'), ('hasCuisineRegion', 'Middle East & Anatolia')]",2,90656,1.0,1.0,1.0,1.0
6339,1831,"[('HasCarbLevel', 'High Carb'), ('isForMealType', 'starter'), ('hasCuisineRegion', 'Mediterranean Europe'), ('usesCookingMethod', 'microwave')]",1,90656,0.0,0.0,0.0,0.0035460992907801418
6340,1832,"[('HasProteinLevel', 'Low Protein'), ('HasCalorieLevel', 'High Calorie'), ('hasCuisineRegion', 'Latin America'), ('usesCookingMethod', 'no cook')]",1,90656,0.0,0.0,0.0,0.03125
6341,1833,"[('HasCalorieLevel', 'Low Calorie'), ('isForMealType', 'drink'), ('hasDietType', 'Vegetarian'), ('usesCookingMethod', 'oven')]",2,90656,0.0,0.0,0.0,0.0022471910112359553
6342,1834,"[('isForMealType', 'starter'), ('hasDietType', 'Paleo'), ('hasCuisineRegion', 'Eastern Europe & Eurasia'), ('usesCookingMethod', 'pan')]",2,90656,0.0,1.0,1.0,0.3333333333333333
6343,1835,"[('HasCarbLevel', 'High Carb'), ('HasCalorieLevel', 'Medium Calorie'), ('isForMealType', 'breakfast'), ('hasCuisineRegion', 'East Asia')]",1,90656,1.0,1.0,1.0,1.0
6344,1836,"[('HasFatLevel', 'Low Fat'), ('hasDietType', 'Vegan'), ('hasCuisineRegion', 'Sub-Saharan Africa'), ('usesCookingMethod', 'microwave')]",1,90656,0.0,0.0,0.0,0.011363636363636364
6345,1837,"[('HasFatLevel', 'Low Fat'), ('HasCalorieLevel', 'Medium Calorie'), ('hasCuisineRegion', 'Sub-Saharan Africa'), ('usesCookingMethod', 'microwave')]",1,90656,0.0,0.0,0.0,0.05263157894736842
6346,1838,"[('HasCarbLevel', 'High Carb'), ('HasCalorieLevel', 'Medium Calorie'), ('isForMealType', 'drink'), ('hasCuisineRegion', 'Middle East & Anatolia')]",1,90656,0.0,1.0,1.0,0.5
6347,1839,"[('HasProteinLevel', 'High Protein'), ('HasFatLevel', 'Medium Fat'), ('hasDietType', 'Paleo'), ('usesCookingMethod', 'no cook')]",1,90656,0.0,1.0,1.0,0.5
6348,1840,"[('isForMealType', 'dessert'), ('hasDietType', 'Vegan'), ('hasCuisineRegion', 'Global'), ('usesCookingMethod', 'barbecue')]",1,90656,0.0,0.0,0.0,0.005025125628140704
6349,1841,"[('HasFatLevel', 'Low Fat'), ('HasCalorieLevel', 'High Calorie'), ('isForMealType', 'drink'), ('hasCuisineRegion', 'Middle East & Anatolia')]",1,90656,1.0,1.0,1.0,1.0
6350,1842,"[('HasProteinLevel', 'High Protein'), ('isForMealType', 'dinner'), ('hasCuisineRegion', 'Mediterranean Europe'), ('usesCookingMethod', 'air fryer')]",1,90656,0.0,0.0,0.0,0.0010245901639344263
6351,1843,"[('HasCalorieLevel', 'Medium Calorie'), ('isForMealType', 'snack'), ('hasCuisineRegion', 'Southeast Asia'), ('usesCookingMethod', 'oven')]",2,90656,1.0,1.0,1.0,1.0
6352,1844,"[('isForMealType', 'drink'), ('hasDietType', 'Standard'), ('hasCuisineRegion', 'Oceania'), ('usesCookingMethod', 'pot')]",1,90656,0.0,1.0,1.0,0.25
6353,1845,"[('HasProteinLevel', 'Low Protein'), ('HasCalorieLevel', 'High Calorie'), ('hasCuisineRegion', 'Mediterranean Europe'), ('usesCookingMethod', 'pan')]",2,90656,1.0,1.0,1.0,1.0
6354,1846,"[('HasProteinLevel', 'High Protein'), ('HasFatLevel', 'High Fat'), ('isForMealType', 'breakfast'), ('hasCuisineRegion', 'Caribbean')]",1,90656,0.0,0.0,1.0,0.16666666666666666
6355,1847,"[('HasCarbLevel', 'Low Carb'), ('isForMealType', 'dinner'), ('hasCuisineRegion', 'Sub-Saharan Africa'), ('usesCookingMethod', 'no cook')]",1,90656,0.0,0.0,0.0,0.030303030303030304
6356,1848,"[('HasProteinLevel', 'High Protein'), ('isForMealType', 'snack'), ('hasDietType', 'Vegan'), ('hasCuisineRegion', 'Oceania')]",2,90656,1.0,1.0,1.0,1.0
6357,1849,"[('HasCarbLevel', 'Low Carb'), ('isForMealType', 'brunch'), ('hasDietType', 'Paleo'), ('usesCookingMethod', 'no cook')]",1,90656,1.0,1.0,1.0,1.0
6358,1850,"[('HasCalorieLevel', 'High Calorie'), ('isForMealType', 'drink'), ('hasCuisineRegion', 'Global'), ('usesCookingMethod', 'pan')]",1,90656,0.0,0.0,0.0,0.0026666666666666666
6359,1851,"[('HasCarbLevel', 'Low Carb'), ('HasCalorieLevel', 'High Calorie'), ('hasCuisineRegion', 'East Asia'), ('usesCookingMethod', 'microwave')]",2,90656,1.0,1.0,1.0,1.0
6360,1852,"[('HasProteinLevel', 'Medium Protein'), ('isForMealType', 'drink'), ('hasCuisineRegion', 'Mediterranean Europe'), ('usesCookingMethod', 'no cook')]",1,90656,1.0,1.0,1.0,1.0
6361,1853,"[('isForMealType', 'snack'), ('hasDietType', 'Paleo'), ('hasCuisineRegion', 'North America'), ('usesCookingMethod', 'pot')]",2,90656,1.0,1.0,1.0,1.0
6362,1854,"[('HasFatLevel', 'High Fat'), ('HasCalorieLevel', 'High Calorie'), ('isForMealType', 'breakfast'), ('hasCuisineRegion', 'Oceania')]",2,90656,0.0,1.0,1.0,0.25
6363,1855,"[('HasProteinLevel', 'Medium Protein'), ('hasDietType', 'Vegan'), ('hasCuisineRegion', 'Oceania'), ('usesCookingMethod', 'no cook')]",1,90656,1.0,1.0,1.0,1.0
6364,1856,"[('HasProteinLevel', 'Low Protein'), ('HasCarbLevel', 'Low Carb'), ('hasDietType', 'Paleo'), ('hasCuisineRegion', 'Eastern Europe & Eurasia')]",1,90656,0.0,1.0,1.0,0.3333333333333333
6365,1857,"[('HasProteinLevel', 'Medium Protein'), ('isForMealType', 'dessert'), ('hasDietType', 'Standard'), ('hasCuisineRegion', 'East Asia')]",2,90656,0.0,0.0,1.0,0.1
6366,1858,"[('HasCarbLevel', 'Low Carb'), ('isForMealType', 'drink'), ('hasDietType', 'Paleo'), ('usesCookingMethod', 'pot')]",1,90656,0.0,1.0,1.0,0.3333333333333333
6367,1859,"[('HasFatLevel', 'High Fat'), ('HasCalorieLevel', 'Low Calorie'), ('isForMealType', 'dinner'), ('hasCuisineRegion', 'Eastern Europe & Eurasia')]",1,90656,0.0,0.0,0.0,0.024390243902439025
6368,1860,"[('HasFatLevel', 'High Fat'), ('HasCalorieLevel', 'Low Calorie'), ('isForMealType', 'snack'), ('hasCuisineRegion', 'Oceania')]",1,90656,0.0,0.0,0.0,0.017241379310344827
6369,1861,"[('HasProteinLevel', 'High Protein'), ('HasCarbLevel', 'Medium Carb'), ('hasDietType', 'Paleo'), ('hasCuisineRegion', 'Latin America')]",1,90656,1.0,1.0,1.0,1.0
6370,1862,"[('HasCarbLevel', 'High Carb'), ('isForMealType', 'drink'), ('hasDietType', 'Vegetarian'), ('usesCookingMethod', 'oven')]",1,90656,0.0,0.0,0.0,0.017857142857142856
6371,1863,"[('HasProteinLevel', 'Low Protein'), ('isForMealType', 'snack'), ('hasDietType', 'Vegan'), ('hasCuisineRegion', 'Eastern Europe & Eurasia')]",2,90656,0.0,1.0,1.0,0.5
6372,1864,"[('HasProteinLevel', 'High Protein'), ('HasCarbLevel', 'Medium Carb'), ('HasCalorieLevel', 'Low Calorie'), ('hasCuisineRegion', 'Sub-Saharan Africa')]",1,90656,0.0,1.0,1.0,0.3333333333333333
6373,1865,"[('HasCarbLevel', 'Low Carb'), ('HasCalorieLevel', 'High Calorie'), ('hasDietType', 'Vegan'), ('hasCuisineRegion', 'East Asia')]",2,90656,0.0,0.0,0.0,0.007142857142857143
6374,1866,"[('HasCarbLevel', 'High Carb'), ('isForMealType', 'snack'), ('hasCuisineRegion', 'Latin America'), ('usesCookingMethod', 'no cook')]",2,90656,0.0,1.0,1.0,0.5
6375,1867,"[('HasFatLevel', 'High Fat'), ('HasCalorieLevel', 'Low Calorie'), ('hasCuisineRegion', 'Caribbean'), ('usesCookingMethod', 'barbecue')]",1,90656,1.0,1.0,1.0,1.0
6376,1868,"[('HasFatLevel', 'High Fat'), ('hasDietType', 'Vegan'), ('hasCuisineRegion', 'Southeast Asia'), ('usesCookingMethod', 'barbecue')]",2,90656,0.0,0.0,0.0,0.05555555555555555
6377,1869,"[('isForMealType', 'drink'), ('hasDietType', 'Vegan'), ('hasCuisineRegion', 'Eastern Europe & Eurasia'), ('usesCookingMethod', 'no cook')]",1,90656,1.0,1.0,1.0,1.0
6378,1870,"[('HasFatLevel', 'Low Fat'), ('HasCalorieLevel', 'High Calorie'), ('hasCuisineRegion', 'Middle East & Anatolia'), ('usesCookingMethod', 'pan')]",1,90656,0.0,0.0,0.0,0.029411764705882353
6379,1871,"[('HasCarbLevel', 'High Carb'), ('isForMealType', 'breakfast'), ('hasCuisineRegion', 'Southeast Asia'), ('usesCookingMethod', 'oven')]",1,90656,0.0,0.0,0.0,0.020833333333333332
6380,1872,"[('HasFatLevel', 'Low Fat'), ('HasCalorieLevel', 'High Calorie'), ('isForMealType', 'dinner'), ('hasCuisineRegion', 'Mediterranean Europe')]",1,90656,0.0,0.0,0.0,0.02564102564102564
6381,1873,"[('HasCalorieLevel', 'Medium Calorie'), ('isForMealType', 'drink'), ('hasDietType', 'Standard'), ('usesCookingMethod', 'barbecue')]",1,90656,0.0,0.0,0.0,0.058823529411764705
6382,1874,"[('HasCarbLevel', 'Medium Carb'), ('HasCalorieLevel', 'Low Calorie'), ('isForMealType', 'snack'), ('usesCookingMethod', 'air fryer')]",2,90656,0.0,1.0,1.0,0.3333333333333333
6383,1875,"[('HasCarbLevel', 'High Carb'), ('HasFatLevel', 'Medium Fat'), ('isForMealType', 'brunch'), ('hasCuisineRegion', 'South Asia')]",2,90656,1.0,1.0,1.0,1.0
6384,1876,"[('HasCarbLevel', 'Medium Carb'), ('isForMealType', 'brunch'), ('hasDietType', 'Paleo'), ('hasCuisineRegion', 'Oceania')]",1,90656,1.0,1.0,1.0,1.0
6385,1877,"[('HasCarbLevel', 'Low Carb'), ('HasFatLevel', 'Medium Fat'), ('HasCalorieLevel', 'High Calorie'), ('hasCuisineRegion', 'Middle East & Anatolia')]",1,90656,0.0,0.0,0.0,0.012195121951219513
6386,1878,"[('HasProteinLevel', 'High Protein'), ('isForMealType', 'brunch'), ('hasDietType', 'Paleo'), ('hasCuisineRegion', 'Northern/Western Europe')]",2,90656,1.0,1.0,1.0,1.0
6387,1879,"[('HasProteinLevel', 'Low Protein'), ('HasCarbLevel', 'Medium Carb'), ('isForMealType', 'brunch'), ('hasCuisineRegion', 'Sub-Saharan Africa')]",2,90656,1.0,1.0,1.0,1.0
6388,1880,"[('HasCarbLevel', 'High Carb'), ('HasFatLevel', 'Low Fat'), ('isForMealType', 'snack'), ('hasCuisineRegion', 'Southeast Asia')]",1,90656,0.0,0.0,0.0,0.05555555555555555
6389,1881,"[('HasCarbLevel', 'Medium Carb'), ('HasCalorieLevel', 'High Calorie'), ('hasDietType', 'Vegetarian'), ('hasCuisineRegion', 'Caribbean')]",1,90656,0.0,0.0,0.0,0.07142857142857142
6390,1882,"[('HasCarbLevel', 'High Carb'), ('isForMealType', 'brunch'), ('hasCuisineRegion', 'Middle East & Anatolia'), ('usesCookingMethod', 'pot')]",1,90656,0.0,0.0,0.0,0.030303030303030304
6391,1883,"[('HasProteinLevel', 'High Protein'), ('HasCarbLevel', 'High Carb'), ('hasDietType', 'Paleo'), ('hasCuisineRegion', 'Northern/Western Europe')]",1,90656,1.0,1.0,1.0,1.0
6392,1884,"[('HasProteinLevel', 'Medium Protein'), ('HasFatLevel', 'Low Fat'), ('isForMealType', 'brunch'), ('hasCuisineRegion', 'Caribbean')]",2,90656,1.0,1.0,1.0,1.0
6393,1885,"[('HasCarbLevel', 'Medium Carb'), ('isForMealType', 'dinner'), ('hasDietType', 'Paleo'), ('hasCuisineRegion', 'Middle East & Anatolia')]",2,90656,0.0,1.0,1.0,0.5
6394,1886,"[('isForMealType', 'brunch'), ('hasDietType', 'Paleo'), ('hasCuisineRegion', 'Northern/Western Europe'), ('usesCookingMethod', 'pan')]",1,90656,0.0,0.0,0.0,0.030303030303030304
6395,1887,"[('HasCarbLevel', 'High Carb'), ('HasCalorieLevel', 'Medium Calorie'), ('hasCuisineRegion', 'South Asia'), ('usesCookingMethod', 'microwave')]",2,90656,0.0,0.0,1.0,0.125
6396,1888,"[('HasProteinLevel', 'High Protein'), ('HasCalorieLevel', 'Medium Calorie'), ('isForMealType', 'snack'), ('hasCuisineRegion', 'Caribbean')]",2,90656,0.0,1.0,1.0,0.2
6397,1889,"[('HasCarbLevel', 'Low Carb'), ('isForMealType', 'brunch'), ('hasCuisineRegion', 'Sub-Saharan Africa'), ('usesCookingMethod', 'pan')]",2,90656,1.0,1.0,1.0,1.0
6398,1890,"[('HasProteinLevel', 'Medium Protein'), ('HasCalorieLevel', 'High Calorie'), ('isForMealType', 'starter'), ('usesCookingMethod', 'barbecue')]",2,90656,0.0,0.0,1.0,0.14285714285714285
6399,1891,"[('HasCarbLevel', 'Medium Carb'), ('HasCalorieLevel', 'Low Calorie'), ('hasDietType', 'Vegetarian'), ('usesCookingMethod', 'air fryer')]",1,90656,0.0,1.0,1.0,0.25
6400,1892,"[('HasFatLevel', 'Medium Fat'), ('HasCalorieLevel', 'High Calorie'), ('isForMealType', 'brunch'), ('hasCuisineRegion', 'East Asia')]",2,90656,0.0,1.0,1.0,0.5
6401,1893,"[('HasProteinLevel', 'High Protein'), ('isForMealType', 'snack'), ('hasDietType', 'Paleo'), ('usesCookingMethod', 'barbecue')]",1,90656,0.0,0.0,0.0,0.05263157894736842
6402,1894,"[('HasProteinLevel', 'Low Protein'), ('hasDietType', 'Vegetarian'), ('hasCuisineRegion', 'Southeast Asia'), ('usesCookingMethod', 'barbecue')]",1,90656,0.0,0.0,0.0,0.010526315789473684
6403,1895,"[('isForMealType', 'snack'), ('hasDietType', 'Paleo'), ('hasCuisineRegion', 'Sub-Saharan Africa'), ('usesCookingMethod', 'oven')]",1,90656,0.0,0.0,1.0,0.16666666666666666
6404,1896,"[('HasProteinLevel', 'Medium Protein'), ('isForMealType', 'drink'), ('hasCuisineRegion', 'Caribbean'), ('usesCookingMethod', 'pot')]",1,90656,1.0,1.0,1.0,1.0
6405,1897,"[('HasProteinLevel', 'Medium Protein'), ('HasCalorieLevel', 'High Calorie'), ('isForMealType', 'lunch'), ('hasCuisineRegion', 'Oceania')]",2,90656,0.0,1.0,1.0,0.3333333333333333
6406,1898,"[('HasProteinLevel', 'High Protein'), ('HasCarbLevel', 'Low Carb'), ('hasCuisineRegion', 'Caribbean'), ('usesCookingMethod', 'microwave')]",1,90656,0.0,0.0,0.0,0.004545454545454545
6407,1899,"[('HasProteinLevel', 'Medium Protein'), ('HasCarbLevel', 'Low Carb'), ('isForMealType', 'dessert'), ('hasCuisineRegion', 'Southeast Asia')]",2,90656,0.0,1.0,1.0,0.25
6408,1900,"[('HasProteinLevel', 'Low Protein'), ('HasCarbLevel', 'Medium Carb'), ('hasCuisineRegion', 'Sub-Saharan Africa'), ('usesCookingMethod', 'no cook')]",1,90656,0.0,0.0,0.0,0.038461538461538464
6409,1901,"[('HasProteinLevel', 'High Protein'), ('isForMealType', 'dinner'), ('hasCuisineRegion', 'Oceania'), ('usesCookingMethod', 'no cook')]",1,90656,1.0,1.0,1.0,1.0
6410,1902,"[('HasProteinLevel', 'Low Protein'), ('HasCalorieLevel', 'Low Calorie'), ('hasCuisineRegion', 'East Asia'), ('usesCookingMethod', 'air fryer')]",2,90656,1.0,1.0,1.0,1.0
6411,1903,"[('HasProteinLevel', 'Medium Protein'), ('HasFatLevel', 'Low Fat'), ('HasCalorieLevel', 'High Calorie'), ('isForMealType', 'dinner')]",1,90656,0.0,0.0,0.0,0.006802721088435374
6412,1904,"[('HasProteinLevel', 'Low Protein'), ('HasCalorieLevel', 'High Calorie'), ('hasDietType', 'Standard'), ('hasCuisineRegion', 'Middle East & Anatolia')]",1,90656,0.0,0.0,0.0,0.0625
6413,1905,"[('HasCarbLevel', 'Low Carb'), ('HasCalorieLevel', 'High Calorie'), ('isForMealType', 'dessert'), ('hasCuisineRegion', 'South Asia')]",2,90656,0.0,1.0,1.0,0.5
6414,1906,"[('HasFatLevel', 'High Fat'), ('hasDietType', 'Standard'), ('hasCuisineRegion', 'Sub-Saharan Africa'), ('usesCookingMethod', 'microwave')]",1,90656,1.0,1.0,1.0,1.0
6415,1907,"[('HasProteinLevel', 'High Protein'), ('HasCalorieLevel', 'High Calorie'), ('isForMealType', 'breakfast'), ('hasDietType', 'Paleo')]",1,90656,0.0,1.0,1.0,0.3333333333333333
6416,1908,"[('HasCarbLevel', 'High Carb'), ('HasFatLevel', 'Medium Fat'), ('isForMealType', 'drink'), ('usesCookingMethod', 'pan')]",1,90656,0.0,0.0,0.0,0.0014641288433382138
