scenario_global_id,scenario_index_in_size,criteria,matching_recipe_count,candidate_recipe_count,hits@1,hits@5,hits@10,precision@1,precision@5,precision@10,mrr
10273,5765,"[('HasProteinLevel', 'Medium Protein'), ('HasFatLevel', 'High Fat'), ('isForMealType', 'dessert'), ('hasCuisineRegion', 'Eastern Europe & Eurasia')]",9,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.0024330900243309003
10274,5766,"[('HasCarbLevel', 'Low Carb'), ('isForMealType', 'drink'), ('hasCuisineRegion', 'Caribbean'), ('usesCookingMethod', 'pot')]",8,88519,1.0,1.0,1.0,1.0,0.6,0.3,1.0
10275,5767,"[('HasFatLevel', 'Medium Fat'), ('HasCalorieLevel', 'Medium Calorie'), ('isForMealType', 'breakfast'), ('hasCuisineRegion', 'East Asia')]",7,88519,1.0,1.0,1.0,1.0,0.2,0.1,1.0
10276,5768,"[('HasFatLevel', 'High Fat'), ('isForMealType', 'brunch'), ('hasCuisineRegion', 'South Asia'), ('usesCookingMethod', 'oven')]",8,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.0045871559633027525
10277,5769,"[('HasProteinLevel', 'Medium Protein'), ('HasFatLevel', 'Low Fat'), ('isForMealType', 'breakfast'), ('hasDietType', 'Paleo')]",10,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.007407407407407408
10278,5770,"[('HasProteinLevel', 'Low Protein'), ('HasCalorieLevel', 'High Calorie'), ('hasDietType', 'Standard'), ('hasCuisineRegion', 'Northern/Western Europe')]",8,88519,0.0,0.0,0.0,0.0,0.0,0.0,6.444960041247745e-05
10279,5771,"[('HasCarbLevel', 'High Carb'), ('hasDietType', 'Vegetarian'), ('hasCuisineRegion', 'Mediterranean Europe'), ('usesCookingMethod', 'no cook')]",8,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.0001452643811737362
10280,5772,"[('HasProteinLevel', 'High Protein'), ('isForMealType', 'snack'), ('hasDietType', 'Vegan'), ('hasCuisineRegion', 'South Asia')]",7,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372
10281,5773,"[('HasProteinLevel', 'Low Protein'), ('HasCarbLevel', 'High Carb'), ('isForMealType', 'brunch'), ('hasCuisineRegion', 'Global')]",9,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.00046490004649000463
10282,5774,"[('HasFatLevel', 'Low Fat'), ('isForMealType', 'snack'), ('hasDietType', 'Vegan'), ('hasCuisineRegion', 'Oceania')]",8,88519,0.0,0.0,1.0,0.0,0.0,0.1,0.125
10283,5775,"[('HasCarbLevel', 'High Carb'), ('isForMealType', 'lunch'), ('hasCuisineRegion', 'Latin America'), ('usesCookingMethod', 'barbecue')]",10,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.007352941176470588
10284,5776,"[('HasProteinLevel', 'Medium Protein'), ('isForMealType', 'drink'), ('hasDietType', 'Vegan'), ('hasCuisineRegion', 'Global')]",8,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.00980392156862745
10285,5777,"[('isForMealType', 'breakfast'), ('hasDietType', 'Paleo'), ('hasCuisineRegion', 'Global'), ('usesCookingMethod', 'pot')]",8,88519,0.0,1.0,1.0,0.0,0.2,0.1,0.25
10286,5778,"[('HasCarbLevel', 'High Carb'), ('isForMealType', 'dinner'), ('hasDietType', 'Vegan'), ('usesCookingMethod', 'barbecue')]",8,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.006578947368421052
10287,5779,"[('HasProteinLevel', 'Medium Protein'), ('HasCalorieLevel', 'Low Calorie'), ('isForMealType', 'lunch'), ('hasCuisineRegion', 'Caribbean')]",8,88519,0.0,0.0,1.0,0.0,0.0,0.1,0.125
10288,5780,"[('HasCarbLevel', 'Low Carb'), ('isForMealType', 'breakfast'), ('hasDietType', 'Vegan'), ('hasCuisineRegion', 'Northern/Western Europe')]",9,88519,0.0,1.0,1.0,0.0,0.4,0.2,0.3333333333333333
10289,5781,"[('HasProteinLevel', 'Medium Protein'), ('isForMealType', 'lunch'), ('hasCuisineRegion', 'Latin America'), ('usesCookingMethod', 'no cook')]",8,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.014084507042253521
10290,5782,"[('HasCarbLevel', 'Medium Carb'), ('HasCalorieLevel', 'Low Calorie'), ('hasCuisineRegion', 'Oceania'), ('usesCookingMethod', 'pan')]",10,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.0072992700729927005
10291,5783,"[('HasProteinLevel', 'Low Protein'), ('HasCalorieLevel', 'Medium Calorie'), ('hasCuisineRegion', 'Oceania'), ('usesCookingMethod', 'no cook')]",7,88519,0.0,0.0,1.0,0.0,0.0,0.2,0.16666666666666666
10292,5784,"[('HasCalorieLevel', 'Low Calorie'), ('isForMealType', 'starter'), ('hasCuisineRegion', 'Southeast Asia'), ('usesCookingMethod', 'microwave')]",7,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.0009216589861751152
10293,5785,"[('HasProteinLevel', 'Medium Protein'), ('HasCarbLevel', 'High Carb'), ('hasDietType', 'Vegetarian'), ('hasCuisineRegion', 'Southeast Asia')]",8,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.0004786979415988511
10294,5786,"[('HasCarbLevel', 'Medium Carb'), ('isForMealType', 'dessert'), ('hasCuisineRegion', 'South Asia'), ('usesCookingMethod', 'oven')]",10,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304
10295,5787,"[('HasFatLevel', 'Medium Fat'), ('HasCalorieLevel', 'High Calorie'), ('isForMealType', 'lunch'), ('hasCuisineRegion', 'Latin America')]",7,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.0027247956403269754
10296,5788,"[('HasCarbLevel', 'High Carb'), ('HasFatLevel', 'High Fat'), ('isForMealType', 'lunch'), ('hasCuisineRegion', 'Sub-Saharan Africa')]",7,88519,0.0,1.0,1.0,0.0,0.2,0.2,0.5
10297,5789,"[('HasCarbLevel', 'Medium Carb'), ('HasCalorieLevel', 'Low Calorie'), ('hasCuisineRegion', 'Mediterranean Europe'), ('usesCookingMethod', 'microwave')]",10,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.02564102564102564
10298,5790,"[('HasCarbLevel', 'Medium Carb'), ('isForMealType', 'lunch'), ('hasCuisineRegion', 'Latin America'), ('usesCookingMethod', 'no cook')]",8,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.003968253968253968
10299,5791,"[('HasCarbLevel', 'Low Carb'), ('isForMealType', 'snack'), ('hasCuisineRegion', 'Northern/Western Europe'), ('usesCookingMethod', 'no cook')]",8,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.02702702702702703
10300,5792,"[('HasFatLevel', 'Low Fat'), ('isForMealType', 'brunch'), ('hasCuisineRegion', 'Mediterranean Europe'), ('usesCookingMethod', 'no cook')]",8,88519,0.0,1.0,1.0,0.0,0.2,0.1,0.5
10301,5793,"[('HasCarbLevel', 'High Carb'), ('isForMealType', 'dinner'), ('hasCuisineRegion', 'Northern/Western Europe'), ('usesCookingMethod', 'barbecue')]",7,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.00031746031746031746
10302,5794,"[('HasProteinLevel', 'High Protein'), ('HasCalorieLevel', 'High Calorie'), ('isForMealType', 'breakfast'), ('hasDietType', 'Vegan')]",10,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333
10303,5795,"[('isForMealType', 'dessert'), ('hasDietType', 'Standard'), ('hasCuisineRegion', 'Caribbean'), ('usesCookingMethod', 'oven')]",10,88519,1.0,1.0,1.0,1.0,0.4,0.3,1.0
10304,5796,"[('HasCarbLevel', 'High Carb'), ('isForMealType', 'brunch'), ('hasCuisineRegion', 'North America'), ('usesCookingMethod', 'barbecue')]",8,88519,0.0,0.0,1.0,0.0,0.0,0.1,0.14285714285714285
10305,5797,"[('HasCalorieLevel', 'Medium Calorie'), ('isForMealType', 'breakfast'), ('hasDietType', 'Vegan'), ('hasCuisineRegion', 'Northern/Western Europe')]",7,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.014925373134328358
10306,5798,"[('HasCalorieLevel', 'Medium Calorie'), ('isForMealType', 'dinner'), ('hasDietType', 'Vegetarian'), ('hasCuisineRegion', 'Caribbean')]",9,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693
10307,5799,"[('HasProteinLevel', 'Medium Protein'), ('HasCalorieLevel', 'High Calorie'), ('hasDietType', 'Standard'), ('hasCuisineRegion', 'Southeast Asia')]",8,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.004608294930875576
10308,5800,"[('HasCarbLevel', 'Low Carb'), ('HasFatLevel', 'Medium Fat'), ('hasCuisineRegion', 'Southeast Asia'), ('usesCookingMethod', 'microwave')]",7,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.0005128205128205128
10309,5801,"[('HasProteinLevel', 'High Protein'), ('HasCalorieLevel', 'Medium Calorie'), ('isForMealType', 'breakfast'), ('hasCuisineRegion', 'Eastern Europe & Eurasia')]",8,88519,0.0,1.0,1.0,0.0,0.2,0.1,0.5
10310,5802,"[('HasProteinLevel', 'High Protein'), ('HasCarbLevel', 'High Carb'), ('isForMealType', 'starter'), ('hasCuisineRegion', 'Middle East & Anatolia')]",9,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776
10311,5803,"[('HasCalorieLevel', 'High Calorie'), ('isForMealType', 'dinner'), ('hasDietType', 'Paleo'), ('hasCuisineRegion', 'Latin America')]",9,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.01818181818181818
10312,5804,"[('HasProteinLevel', 'High Protein'), ('HasFatLevel', 'Low Fat'), ('isForMealType', 'snack'), ('hasCuisineRegion', 'East Asia')]",7,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.001288659793814433
10313,5805,"[('HasCarbLevel', 'Medium Carb'), ('HasCalorieLevel', 'Low Calorie'), ('isForMealType', 'dessert'), ('hasCuisineRegion', 'East Asia')]",7,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.0005995203836930455
10314,5806,"[('HasProteinLevel', 'Medium Protein'), ('isForMealType', 'starter'), ('hasDietType', 'Paleo'), ('hasCuisineRegion', 'Mediterranean Europe')]",9,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.004901960784313725
10315,5807,"[('HasCarbLevel', 'Low Carb'), ('HasFatLevel', 'High Fat'), ('isForMealType', 'lunch'), ('hasCuisineRegion', 'Sub-Saharan Africa')]",8,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439025
10316,5808,"[('HasCarbLevel', 'Medium Carb'), ('HasCalorieLevel', 'Low Calorie'), ('isForMealType', 'brunch'), ('hasCuisineRegion', 'Middle East & Anatolia')]",7,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333
10317,5809,"[('HasCalorieLevel', 'High Calorie'), ('isForMealType', 'starter'), ('hasCuisineRegion', 'Mediterranean Europe'), ('usesCookingMethod', 'no cook')]",7,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216
10318,5810,"[('HasProteinLevel', 'High Protein'), ('HasCarbLevel', 'Medium Carb'), ('HasFatLevel', 'Low Fat'), ('hasCuisineRegion', 'Oceania')]",9,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.0625
10319,5811,"[('HasProteinLevel', 'Low Protein'), ('HasCarbLevel', 'High Carb'), ('isForMealType', 'starter'), ('usesCookingMethod', 'no cook')]",8,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.0001329964090969544
10320,5812,"[('HasFatLevel', 'Low Fat'), ('hasDietType', 'Vegetarian'), ('hasCuisineRegion', 'Oceania'), ('usesCookingMethod', 'barbecue')]",8,88519,1.0,1.0,1.0,1.0,0.6,0.4,1.0
10321,5813,"[('HasCarbLevel', 'High Carb'), ('HasFatLevel', 'Medium Fat'), ('hasCuisineRegion', 'Mediterranean Europe'), ('usesCookingMethod', 'no cook')]",8,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.0002209456473707468
10322,5814,"[('HasProteinLevel', 'Low Protein'), ('HasFatLevel', 'High Fat'), ('isForMealType', 'lunch'), ('hasCuisineRegion', 'Southeast Asia')]",9,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.0034129692832764505
10323,5815,"[('HasCarbLevel', 'High Carb'), ('HasFatLevel', 'Medium Fat'), ('isForMealType', 'brunch'), ('usesCookingMethod', 'barbecue')]",7,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842
10324,5816,"[('isForMealType', 'dinner'), ('hasDietType', 'Vegan'), ('hasCuisineRegion', 'East Asia'), ('usesCookingMethod', 'microwave')]",7,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035
10325,5817,"[('HasFatLevel', 'High Fat'), ('isForMealType', 'snack'), ('hasDietType', 'Standard'), ('hasCuisineRegion', 'Eastern Europe & Eurasia')]",10,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555
10326,5818,"[('HasProteinLevel', 'High Protein'), ('HasFatLevel', 'High Fat'), ('hasDietType', 'Vegan'), ('hasCuisineRegion', 'Latin America')]",10,88519,0.0,0.0,1.0,0.0,0.0,0.1,0.16666666666666666
10327,5819,"[('isForMealType', 'starter'), ('hasDietType', 'Vegan'), ('hasCuisineRegion', 'East Asia'), ('usesCookingMethod', 'barbecue')]",8,88519,0.0,1.0,1.0,0.0,0.2,0.2,0.3333333333333333
10328,5820,"[('HasFatLevel', 'Medium Fat'), ('HasCalorieLevel', 'High Calorie'), ('isForMealType', 'snack'), ('hasCuisineRegion', 'North America')]",9,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.016129032258064516
10329,5821,"[('HasFatLevel', 'High Fat'), ('hasDietType', 'Standard'), ('hasCuisineRegion', 'Southeast Asia'), ('usesCookingMethod', 'microwave')]",10,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.007246376811594203
10330,5822,"[('HasProteinLevel', 'Low Protein'), ('HasCalorieLevel', 'High Calorie'), ('hasCuisineRegion', 'North America'), ('usesCookingMethod', 'microwave')]",8,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.0013458950201884253
10331,5823,"[('HasCalorieLevel', 'High Calorie'), ('hasDietType', 'Vegetarian'), ('hasCuisineRegion', 'Southeast Asia'), ('usesCookingMethod', 'pot')]",9,88519,0.0,1.0,1.0,0.0,0.2,0.2,0.25
10332,5824,"[('HasProteinLevel', 'Low Protein'), ('HasFatLevel', 'Low Fat'), ('isForMealType', 'dinner'), ('hasCuisineRegion', 'Sub-Saharan Africa')]",7,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.012048192771084338
10333,5825,"[('HasProteinLevel', 'Medium Protein'), ('HasFatLevel', 'Low Fat'), ('isForMealType', 'snack'), ('hasCuisineRegion', 'South Asia')]",9,88519,0.0,0.0,1.0,0.0,0.0,0.1,0.125
10334,5826,"[('HasProteinLevel', 'Medium Protein'), ('HasCalorieLevel', 'High Calorie'), ('isForMealType', 'brunch'), ('hasCuisineRegion', 'Northern/Western Europe')]",7,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.001422475106685633
10335,5827,"[('HasCalorieLevel', 'Medium Calorie'), ('isForMealType', 'drink'), ('hasCuisineRegion', 'South Asia'), ('usesCookingMethod', 'pot')]",8,88519,1.0,1.0,1.0,1.0,0.4,0.2,1.0
10336,5828,"[('HasCarbLevel', 'Low Carb'), ('isForMealType', 'breakfast'), ('hasCuisineRegion', 'Oceania'), ('usesCookingMethod', 'pan')]",10,88519,1.0,1.0,1.0,1.0,0.4,0.2,1.0
10337,5829,"[('HasCarbLevel', 'Medium Carb'), ('HasCalorieLevel', 'High Calorie'), ('isForMealType', 'starter'), ('hasCuisineRegion', 'Global')]",8,88519,0.0,0.0,0.0,0.0,0.0,0.0,7.010164738871364e-05
10338,5830,"[('HasFatLevel', 'High Fat'), ('HasCalorieLevel', 'Low Calorie'), ('hasCuisineRegion', 'South Asia'), ('usesCookingMethod', 'pan')]",7,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.005649717514124294
10339,5831,"[('HasProteinLevel', 'High Protein'), ('HasFatLevel', 'Low Fat'), ('isForMealType', 'dessert'), ('hasDietType', 'Standard')]",10,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.00030921459492888067
10340,5832,"[('HasProteinLevel', 'High Protein'), ('HasFatLevel', 'Low Fat'), ('HasCalorieLevel', 'Medium Calorie'), ('hasCuisineRegion', 'Caribbean')]",8,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.01
10341,5833,"[('HasProteinLevel', 'Low Protein'), ('isForMealType', 'dessert'), ('hasDietType', 'Standard'), ('hasCuisineRegion', 'Eastern Europe & Eurasia')]",8,88519,0.0,1.0,1.0,0.0,0.2,0.1,0.3333333333333333
10342,5834,"[('HasProteinLevel', 'High Protein'), ('HasFatLevel', 'High Fat'), ('isForMealType', 'breakfast'), ('hasDietType', 'Vegan')]",9,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.017543859649122806
10343,5835,"[('HasProteinLevel', 'High Protein'), ('HasCalorieLevel', 'High Calorie'), ('hasDietType', 'Vegan'), ('usesCookingMethod', 'barbecue')]",8,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903
10344,5836,"[('isForMealType', 'drink'), ('hasDietType', 'Vegan'), ('hasCuisineRegion', 'Global'), ('usesCookingMethod', 'microwave')]",8,88519,0.0,1.0,1.0,0.0,0.2,0.3,0.5
10345,5837,"[('HasFatLevel', 'Medium Fat'), ('isForMealType', 'dessert'), ('hasCuisineRegion', 'Oceania'), ('usesCookingMethod', 'no cook')]",8,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333
10346,5838,"[('HasCarbLevel', 'Low Carb'), ('HasCalorieLevel', 'High Calorie'), ('isForMealType', 'dessert'), ('usesCookingMethod', 'pan')]",9,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.023809523809523808
10347,5839,"[('HasFatLevel', 'Low Fat'), ('isForMealType', 'snack'), ('hasDietType', 'Vegetarian'), ('hasCuisineRegion', 'East Asia')]",7,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.004081632653061225
10348,5840,"[('HasCarbLevel', 'Medium Carb'), ('isForMealType', 'dessert'), ('hasCuisineRegion', 'South Asia'), ('usesCookingMethod', 'pan')]",9,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.010309278350515464
10349,5841,"[('HasCalorieLevel', 'High Calorie'), ('isForMealType', 'brunch'), ('hasDietType', 'Vegan'), ('usesCookingMethod', 'oven')]",10,88519,0.0,1.0,1.0,0.0,0.2,0.1,0.25
10350,5842,"[('HasProteinLevel', 'High Protein'), ('isForMealType', 'starter'), ('hasCuisineRegion', 'East Asia'), ('usesCookingMethod', 'microwave')]",8,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.0013422818791946308
10351,5843,"[('HasFatLevel', 'Medium Fat'), ('HasCalorieLevel', 'Low Calorie'), ('hasDietType', 'Paleo'), ('hasCuisineRegion', 'Latin America')]",7,88519,0.0,1.0,1.0,0.0,0.2,0.1,0.3333333333333333
10352,5844,"[('HasProteinLevel', 'Medium Protein'), ('hasDietType', 'Standard'), ('hasCuisineRegion', 'Middle East & Anatolia'), ('usesCookingMethod', 'barbecue')]",7,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439025
10353,5845,"[('HasCarbLevel', 'Medium Carb'), ('isForMealType', 'lunch'), ('hasCuisineRegion', 'Sub-Saharan Africa'), ('usesCookingMethod', 'pan')]",9,88519,0.0,1.0,1.0,0.0,0.2,0.1,0.2
10354,5846,"[('HasCarbLevel', 'High Carb'), ('isForMealType', 'snack'), ('hasDietType', 'Vegan'), ('hasCuisineRegion', 'Northern/Western Europe')]",7,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464
10355,5847,"[('HasFatLevel', 'High Fat'), ('isForMealType', 'breakfast'), ('hasDietType', 'Vegan'), ('usesCookingMethod', 'oven')]",10,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.003236245954692557
10356,5848,"[('HasFatLevel', 'High Fat'), ('HasCalorieLevel', 'Medium Calorie'), ('hasCuisineRegion', 'Middle East & Anatolia'), ('usesCookingMethod', 'no cook')]",7,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.0002699784017278618
10357,5849,"[('HasProteinLevel', 'Low Protein'), ('HasCarbLevel', 'High Carb'), ('HasFatLevel', 'Low Fat'), ('hasCuisineRegion', 'Oceania')]",9,88519,0.0,1.0,1.0,0.0,0.2,0.1,0.25
10358,5850,"[('HasProteinLevel', 'Medium Protein'), ('isForMealType', 'snack'), ('hasCuisineRegion', 'Latin America'), ('usesCookingMethod', 'barbecue')]",9,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693
10359,5851,"[('HasCarbLevel', 'High Carb'), ('HasFatLevel', 'Medium Fat'), ('isForMealType', 'starter'), ('hasCuisineRegion', 'Middle East & Anatolia')]",8,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.012345679012345678
10360,5852,"[('HasProteinLevel', 'Low Protein'), ('isForMealType', 'dinner'), ('hasCuisineRegion', 'Caribbean'), ('usesCookingMethod', 'pan')]",10,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.02631578947368421
10361,5853,"[('HasCarbLevel', 'High Carb'), ('isForMealType', 'breakfast'), ('hasCuisineRegion', 'Northern/Western Europe'), ('usesCookingMethod', 'pot')]",8,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.011764705882352941
10362,5854,"[('HasProteinLevel', 'Low Protein'), ('HasCalorieLevel', 'Low Calorie'), ('isForMealType', 'starter'), ('hasCuisineRegion', 'Sub-Saharan Africa')]",10,88519,0.0,1.0,1.0,0.0,0.2,0.1,0.3333333333333333
10363,5855,"[('HasFatLevel', 'Medium Fat'), ('hasDietType', 'Vegetarian'), ('hasCuisineRegion', 'Caribbean'), ('usesCookingMethod', 'oven')]",9,88519,0.0,0.0,1.0,0.0,0.0,0.2,0.16666666666666666
10364,5856,"[('HasProteinLevel', 'Medium Protein'), ('HasFatLevel', 'Low Fat'), ('isForMealType', 'brunch'), ('usesCookingMethod', 'barbecue')]",8,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.00819672131147541
10365,5857,"[('HasFatLevel', 'High Fat'), ('HasCalorieLevel', 'Low Calorie'), ('isForMealType', 'dinner'), ('hasDietType', 'Vegan')]",7,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.0013812154696132596
10366,5858,"[('HasProteinLevel', 'Low Protein'), ('HasFatLevel', 'Low Fat'), ('isForMealType', 'dessert'), ('hasCuisineRegion', 'Sub-Saharan Africa')]",10,88519,0.0,1.0,1.0,0.0,0.2,0.1,0.5
10367,5859,"[('HasFatLevel', 'High Fat'), ('isForMealType', 'snack'), ('hasCuisineRegion', 'Oceania'), ('usesCookingMethod', 'barbecue')]",8,88519,0.0,1.0,1.0,0.0,0.2,0.1,0.5
10368,5860,"[('HasFatLevel', 'High Fat'), ('isForMealType', 'starter'), ('hasDietType', 'Vegan'), ('hasCuisineRegion', 'Southeast Asia')]",8,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.009708737864077669
10369,5861,"[('HasCarbLevel', 'High Carb'), ('HasFatLevel', 'Medium Fat'), ('isForMealType', 'drink'), ('hasDietType', 'Standard')]",7,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.0001147710317915758
10370,5862,"[('HasProteinLevel', 'High Protein'), ('isForMealType', 'breakfast'), ('hasCuisineRegion', 'Eastern Europe & Eurasia'), ('usesCookingMethod', 'pan')]",9,88519,0.0,1.0,1.0,0.0,0.4,0.2,0.5
10371,5863,"[('HasCarbLevel', 'Low Carb'), ('HasFatLevel', 'High Fat'), ('isForMealType', 'brunch'), ('hasCuisineRegion', 'Southeast Asia')]",8,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.0013908205841446453
10372,5864,"[('HasCalorieLevel', 'Low Calorie'), ('isForMealType', 'snack'), ('hasCuisineRegion', 'Latin America'), ('usesCookingMethod', 'microwave')]",9,88519,1.0,1.0,1.0,1.0,0.8,0.6,1.0
10373,5865,"[('HasProteinLevel', 'High Protein'), ('HasFatLevel', 'Low Fat'), ('isForMealType', 'dessert'), ('hasCuisineRegion', 'Global')]",10,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.0003189792663476874
10374,5866,"[('HasCarbLevel', 'Low Carb'), ('HasCalorieLevel', 'High Calorie'), ('isForMealType', 'lunch'), ('hasCuisineRegion', 'East Asia')]",10,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.0005743825387708214
10375,5867,"[('HasFatLevel', 'Medium Fat'), ('HasCalorieLevel', 'Low Calorie'), ('hasCuisineRegion', 'Eastern Europe & Eurasia'), ('usesCookingMethod', 'barbecue')]",8,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616
10376,5868,"[('isForMealType', 'lunch'), ('hasDietType', 'Vegan'), ('hasCuisineRegion', 'Sub-Saharan Africa'), ('usesCookingMethod', 'pan')]",8,88519,0.0,1.0,1.0,0.0,0.2,0.1,0.25
10377,5869,"[('HasCarbLevel', 'Low Carb'), ('HasFatLevel', 'Low Fat'), ('isForMealType', 'starter'), ('hasCuisineRegion', 'Sub-Saharan Africa')]",10,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.02
10378,5870,"[('HasCarbLevel', 'Low Carb'), ('HasFatLevel', 'High Fat'), ('hasDietType', 'Vegan'), ('hasCuisineRegion', 'Oceania')]",7,88519,0.0,1.0,1.0,0.0,0.2,0.2,0.2
10379,5871,"[('HasProteinLevel', 'Medium Protein'), ('isForMealType', 'lunch'), ('hasCuisineRegion', 'Northern/Western Europe'), ('usesCookingMethod', 'barbecue')]",9,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728
10380,5872,"[('HasCarbLevel', 'Low Carb'), ('HasFatLevel', 'Low Fat'), ('hasCuisineRegion', 'Sub-Saharan Africa'), ('usesCookingMethod', 'oven')]",9,88519,1.0,1.0,1.0,1.0,0.2,0.1,1.0
10381,5873,"[('HasProteinLevel', 'Low Protein'), ('isForMealType', 'starter'), ('hasCuisineRegion', 'Sub-Saharan Africa'), ('usesCookingMethod', 'pot')]",9,88519,0.0,1.0,1.0,0.0,0.2,0.2,0.25
10382,5874,"[('HasProteinLevel', 'Medium Protein'), ('HasFatLevel', 'High Fat'), ('HasCalorieLevel', 'Low Calorie'), ('isForMealType', 'snack')]",8,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.007142857142857143
10383,5875,"[('HasFatLevel', 'Low Fat'), ('HasCalorieLevel', 'Low Calorie'), ('isForMealType', 'brunch'), ('hasCuisineRegion', 'Caribbean')]",9,88519,1.0,1.0,1.0,1.0,0.8,0.6,1.0
10384,5876,"[('HasCalorieLevel', 'High Calorie'), ('hasDietType', 'Vegetarian'), ('hasCuisineRegion', 'Mediterranean Europe'), ('usesCookingMethod', 'no cook')]",8,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.009174311926605505
10385,5877,"[('isForMealType', 'snack'), ('hasDietType', 'Standard'), ('hasCuisineRegion', 'Mediterranean Europe'), ('usesCookingMethod', 'no cook')]",9,88519,0.0,0.0,1.0,0.0,0.0,0.1,0.16666666666666666
10386,5878,"[('HasProteinLevel', 'High Protein'), ('HasFatLevel', 'Low Fat'), ('isForMealType', 'drink'), ('usesCookingMethod', 'no cook')]",8,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.0029498525073746312
10387,5879,"[('HasProteinLevel', 'Low Protein'), ('HasCarbLevel', 'Medium Carb'), ('hasCuisineRegion', 'Sub-Saharan Africa'), ('usesCookingMethod', 'pan')]",9,88519,1.0,1.0,1.0,1.0,0.6,0.3,1.0
