scenario_global_id,scenario_index_in_size,criteria,matching_recipe_count,candidate_recipe_count,hits@1,hits@5,hits@10,mrr
1544,707,"[('hasDietType', 'Vegan'), ('hasCuisineRegion', 'East Asia'), ('usesCookingMethod', 'microwave')]",22,90656,1.0,1.0,1.0,1.0
1545,708,"[('HasFatLevel', 'Low Fat'), ('hasDietType', 'Standard'), ('hasCuisineRegion', 'Sub-Saharan Africa')]",19,90656,1.0,1.0,1.0,1.0
1546,709,"[('isForMealType', 'snack'), ('hasCuisineRegion', 'Mediterranean Europe'), ('usesCookingMethod', 'no cook')]",22,90656,1.0,1.0,1.0,1.0
1547,710,"[('HasProteinLevel', 'Medium Protein'), ('HasFatLevel', 'High Fat'), ('hasDietType', 'Paleo')]",22,90656,1.0,1.0,1.0,1.0
1548,711,"[('HasCarbLevel', 'High Carb'), ('isForMealType', 'drink'), ('hasDietType', 'Standard')]",20,90656,1.0,1.0,1.0,1.0
1549,712,"[('HasProteinLevel', 'Low Protein'), ('HasCarbLevel', 'High Carb'), ('isForMealType', 'lunch')]",18,90656,1.0,1.0,1.0,1.0
1550,713,"[('HasProteinLevel', 'Medium Protein'), ('HasFatLevel', 'High Fat'), ('hasCuisineRegion', 'Sub-Saharan Africa')]",16,90656,1.0,1.0,1.0,1.0
1551,714,"[('HasCalorieLevel', 'Medium Calorie'), ('isForMealType', 'drink'), ('hasCuisineRegion', 'Mediterranean Europe')]",20,90656,1.0,1.0,1.0,1.0
1552,715,"[('isForMealType', 'snack'), ('hasCuisineRegion', 'Eastern Europe & Eurasia'), ('usesCookingMethod', 'oven')]",21,90656,1.0,1.0,1.0,1.0
1553,716,"[('HasCarbLevel', 'Medium Carb'), ('isForMealType', 'snack'), ('hasCuisineRegion', 'Southeast Asia')]",21,90656,0.0,1.0,1.0,0.5
1554,717,"[('HasCalorieLevel', 'High Calorie'), ('isForMealType', 'starter'), ('hasCuisineRegion', 'Middle East & Anatolia')]",19,90656,1.0,1.0,1.0,1.0
1555,718,"[('hasDietType', 'Standard'), ('hasCuisineRegion', 'North America'), ('usesCookingMethod', 'air fryer')]",18,90656,1.0,1.0,1.0,1.0
1556,719,"[('HasProteinLevel', 'Medium Protein'), ('hasDietType', 'Vegan'), ('hasCuisineRegion', 'Sub-Saharan Africa')]",17,90656,1.0,1.0,1.0,1.0
1557,720,"[('isForMealType', 'breakfast'), ('hasCuisineRegion', 'Latin America'), ('usesCookingMethod', 'pot')]",20,90656,1.0,1.0,1.0,1.0
1558,721,"[('HasProteinLevel', 'High Protein'), ('hasCuisineRegion', 'South Asia'), ('usesCookingMethod', 'microwave')]",17,90656,1.0,1.0,1.0,1.0
1559,722,"[('HasProteinLevel', 'High Protein'), ('HasCalorieLevel', 'High Calorie'), ('isForMealType', 'drink')]",21,90656,1.0,1.0,1.0,1.0
1560,723,"[('isForMealType', 'starter'), ('hasCuisineRegion', 'Oceania'), ('usesCookingMethod', 'no cook')]",15,90656,1.0,1.0,1.0,1.0
1561,724,"[('HasCalorieLevel', 'High Calorie'), ('hasDietType', 'Vegetarian'), ('hasCuisineRegion', 'Eastern Europe & Eurasia')]",15,90656,1.0,1.0,1.0,1.0
1562,725,"[('HasCalorieLevel', 'High Calorie'), ('isForMealType', 'drink'), ('hasCuisineRegion', 'North America')]",22,90656,1.0,1.0,1.0,1.0
1563,726,"[('HasFatLevel', 'Low Fat'), ('isForMealType', 'drink'), ('hasCuisineRegion', 'Sub-Saharan Africa')]",17,90656,1.0,1.0,1.0,1.0
1564,727,"[('hasDietType', 'Standard'), ('hasCuisineRegion', 'South Asia'), ('usesCookingMethod', 'no cook')]",19,90656,1.0,1.0,1.0,1.0
1565,728,"[('hasDietType', 'Vegan'), ('hasCuisineRegion', 'Eastern Europe & Eurasia'), ('usesCookingMethod', 'pan')]",20,90656,1.0,1.0,1.0,1.0
1566,729,"[('HasProteinLevel', 'Low Protein'), ('isForMealType', 'breakfast'), ('hasCuisineRegion', 'Mediterranean Europe')]",20,90656,0.0,1.0,1.0,0.5
1567,730,"[('hasDietType', 'Vegetarian'), ('hasCuisineRegion', 'East Asia'), ('usesCookingMethod', 'no cook')]",21,90656,1.0,1.0,1.0,1.0
1568,731,"[('HasProteinLevel', 'Medium Protein'), ('hasDietType', 'Paleo'), ('usesCookingMethod', 'oven')]",20,90656,1.0,1.0,1.0,1.0
1569,732,"[('HasProteinLevel', 'Medium Protein'), ('isForMealType', 'brunch'), ('hasDietType', 'Paleo')]",19,90656,1.0,1.0,1.0,1.0
1570,733,"[('isForMealType', 'breakfast'), ('hasCuisineRegion', 'Oceania'), ('usesCookingMethod', 'pan')]",16,90656,1.0,1.0,1.0,1.0
1571,734,"[('isForMealType', 'dessert'), ('hasDietType', 'Vegan'), ('hasCuisineRegion', 'East Asia')]",18,90656,1.0,1.0,1.0,1.0
1572,735,"[('HasCalorieLevel', 'Medium Calorie'), ('isForMealType', 'snack'), ('hasCuisineRegion', 'Middle East & Anatolia')]",18,90656,1.0,1.0,1.0,1.0
1573,736,"[('isForMealType', 'dessert'), ('hasCuisineRegion', 'Oceania'), ('usesCookingMethod', 'microwave')]",22,90656,1.0,1.0,1.0,1.0
1574,737,"[('HasProteinLevel', 'Low Protein'), ('HasCalorieLevel', 'High Calorie'), ('isForMealType', 'brunch')]",22,90656,1.0,1.0,1.0,1.0
1575,738,"[('HasProteinLevel', 'Low Protein'), ('isForMealType', 'dinner'), ('hasCuisineRegion', 'Sub-Saharan Africa')]",21,90656,0.0,0.0,1.0,0.16666666666666666
1576,739,"[('HasFatLevel', 'Low Fat'), ('hasDietType', 'Paleo'), ('usesCookingMethod', 'pot')]",15,90656,0.0,1.0,1.0,0.5
1577,740,"[('HasCarbLevel', 'Low Carb'), ('isForMealType', 'breakfast'), ('hasCuisineRegion', 'Eastern Europe & Eurasia')]",22,90656,1.0,1.0,1.0,1.0
1578,741,"[('HasProteinLevel', 'Medium Protein'), ('hasCuisineRegion', 'East Asia'), ('usesCookingMethod', 'barbecue')]",18,90656,1.0,1.0,1.0,1.0
1579,742,"[('HasProteinLevel', 'Medium Protein'), ('hasDietType', 'Standard'), ('hasCuisineRegion', 'Sub-Saharan Africa')]",21,90656,1.0,1.0,1.0,1.0
1580,743,"[('HasProteinLevel', 'Medium Protein'), ('isForMealType', 'breakfast'), ('hasCuisineRegion', 'Oceania')]",16,90656,1.0,1.0,1.0,1.0
1581,744,"[('HasCarbLevel', 'Medium Carb'), ('HasCalorieLevel', 'Low Calorie'), ('hasCuisineRegion', 'Caribbean')]",16,90656,1.0,1.0,1.0,1.0
1582,745,"[('HasProteinLevel', 'High Protein'), ('HasCalorieLevel', 'Low Calorie'), ('isForMealType', 'dessert')]",22,90656,1.0,1.0,1.0,1.0
1583,746,"[('HasProteinLevel', 'Medium Protein'), ('HasFatLevel', 'Low Fat'), ('hasCuisineRegion', 'Caribbean')]",16,90656,1.0,1.0,1.0,1.0
1584,747,"[('HasFatLevel', 'Low Fat'), ('hasCuisineRegion', 'Caribbean'), ('usesCookingMethod', 'oven')]",22,90656,1.0,1.0,1.0,1.0
1585,748,"[('isForMealType', 'drink'), ('hasDietType', 'Vegetarian'), ('hasCuisineRegion', 'Middle East & Anatolia')]",17,90656,1.0,1.0,1.0,1.0
1586,749,"[('HasProteinLevel', 'High Protein'), ('HasCalorieLevel', 'Low Calorie'), ('hasCuisineRegion', 'Sub-Saharan Africa')]",17,90656,1.0,1.0,1.0,1.0
1587,750,"[('HasCalorieLevel', 'Medium Calorie'), ('hasDietType', 'Vegan'), ('hasCuisineRegion', 'Sub-Saharan Africa')]",21,90656,1.0,1.0,1.0,1.0
1588,751,"[('HasCarbLevel', 'Medium Carb'), ('hasCuisineRegion', 'Sub-Saharan Africa'), ('usesCookingMethod', 'oven')]",21,90656,0.0,1.0,1.0,0.5
1589,752,"[('HasCalorieLevel', 'Low Calorie'), ('isForMealType', 'snack'), ('hasCuisineRegion', 'Eastern Europe & Eurasia')]",20,90656,1.0,1.0,1.0,1.0
1590,753,"[('isForMealType', 'snack'), ('hasCuisineRegion', 'Northern/Western Europe'), ('usesCookingMethod', 'barbecue')]",22,90656,1.0,1.0,1.0,1.0
1591,754,"[('HasFatLevel', 'Low Fat'), ('isForMealType', 'breakfast'), ('hasCuisineRegion', 'Latin America')]",16,90656,1.0,1.0,1.0,1.0
1592,755,"[('HasCarbLevel', 'High Carb'), ('hasDietType', 'Standard'), ('hasCuisineRegion', 'Sub-Saharan Africa')]",15,90656,1.0,1.0,1.0,1.0
1593,756,"[('HasProteinLevel', 'Medium Protein'), ('HasCarbLevel', 'Low Carb'), ('hasCuisineRegion', 'Caribbean')]",20,90656,0.0,1.0,1.0,0.5
1594,757,"[('HasProteinLevel', 'Low Protein'), ('isForMealType', 'breakfast'), ('hasCuisineRegion', 'Middle East & Anatolia')]",18,90656,1.0,1.0,1.0,1.0
1595,758,"[('HasCarbLevel', 'High Carb'), ('HasFatLevel', 'Low Fat'), ('hasCuisineRegion', 'Oceania')]",20,90656,1.0,1.0,1.0,1.0
1596,759,"[('isForMealType', 'dinner'), ('hasDietType', 'Vegan'), ('hasCuisineRegion', 'Oceania')]",18,90656,1.0,1.0,1.0,1.0
1597,760,"[('HasCarbLevel', 'Medium Carb'), ('isForMealType', 'breakfast'), ('hasCuisineRegion', 'Middle East & Anatolia')]",17,90656,1.0,1.0,1.0,1.0
1598,761,"[('isForMealType', 'brunch'), ('hasCuisineRegion', 'Latin America'), ('usesCookingMethod', 'microwave')]",22,90656,1.0,1.0,1.0,1.0
1599,762,"[('HasCarbLevel', 'High Carb'), ('HasCalorieLevel', 'Medium Calorie'), ('hasCuisineRegion', 'Sub-Saharan Africa')]",18,90656,1.0,1.0,1.0,1.0
1600,763,"[('HasCalorieLevel', 'Medium Calorie'), ('hasCuisineRegion', 'Southeast Asia'), ('usesCookingMethod', 'microwave')]",16,90656,0.0,0.0,1.0,0.14285714285714285
1601,764,"[('HasProteinLevel', 'Low Protein'), ('HasCarbLevel', 'High Carb'), ('hasCuisineRegion', 'South Asia')]",16,90656,1.0,1.0,1.0,1.0
1602,765,"[('HasProteinLevel', 'Medium Protein'), ('HasFatLevel', 'High Fat'), ('hasCuisineRegion', 'Caribbean')]",20,90656,1.0,1.0,1.0,1.0
1603,766,"[('HasFatLevel', 'Low Fat'), ('isForMealType', 'dessert'), ('hasCuisineRegion', 'South Asia')]",19,90656,0.0,1.0,1.0,0.5
1604,767,"[('HasProteinLevel', 'Medium Protein'), ('isForMealType', 'dessert'), ('hasCuisineRegion', 'East Asia')]",17,90656,1.0,1.0,1.0,1.0
1605,768,"[('HasFatLevel', 'Low Fat'), ('isForMealType', 'breakfast'), ('hasCuisineRegion', 'Mediterranean Europe')]",16,90656,1.0,1.0,1.0,1.0
1606,769,"[('HasCarbLevel', 'High Carb'), ('isForMealType', 'brunch'), ('hasCuisineRegion', 'Latin America')]",20,90656,1.0,1.0,1.0,1.0
1607,770,"[('HasProteinLevel', 'Medium Protein'), ('isForMealType', 'dessert'), ('hasCuisineRegion', 'Caribbean')]",18,90656,1.0,1.0,1.0,1.0
1608,771,"[('HasCalorieLevel', 'Medium Calorie'), ('isForMealType', 'snack'), ('hasCuisineRegion', 'Eastern Europe & Eurasia')]",22,90656,1.0,1.0,1.0,1.0
1609,772,"[('isForMealType', 'dessert'), ('hasDietType', 'Standard'), ('hasCuisineRegion', 'Caribbean')]",16,90656,1.0,1.0,1.0,1.0
1610,773,"[('HasFatLevel', 'Low Fat'), ('isForMealType', 'lunch'), ('hasCuisineRegion', 'Sub-Saharan Africa')]",18,90656,1.0,1.0,1.0,1.0
1611,774,"[('HasFatLevel', 'Medium Fat'), ('HasCalorieLevel', 'High Calorie'), ('isForMealType', 'snack')]",20,90656,1.0,1.0,1.0,1.0
1612,775,"[('hasDietType', 'Vegan'), ('hasCuisineRegion', 'East Asia'), ('usesCookingMethod', 'barbecue')]",19,90656,0.0,1.0,1.0,0.3333333333333333
1613,776,"[('isForMealType', 'drink'), ('hasCuisineRegion', 'East Asia'), ('usesCookingMethod', 'pot')]",16,90656,1.0,1.0,1.0,1.0
1614,777,"[('HasCalorieLevel', 'Low Calorie'), ('isForMealType', 'starter'), ('hasCuisineRegion', 'Caribbean')]",22,90656,1.0,1.0,1.0,1.0
1615,778,"[('HasCarbLevel', 'Low Carb'), ('hasDietType', 'Standard'), ('usesCookingMethod', 'air fryer')]",17,90656,1.0,1.0,1.0,1.0
1616,779,"[('isForMealType', 'breakfast'), ('hasCuisineRegion', 'Middle East & Anatolia'), ('usesCookingMethod', 'pan')]",20,90656,1.0,1.0,1.0,1.0
1617,780,"[('HasFatLevel', 'Medium Fat'), ('hasCuisineRegion', 'South Asia'), ('usesCookingMethod', 'no cook')]",16,90656,1.0,1.0,1.0,1.0
1618,781,"[('HasCarbLevel', 'Medium Carb'), ('HasCalorieLevel', 'High Calorie'), ('hasDietType', 'Paleo')]",15,90656,1.0,1.0,1.0,1.0
1619,782,"[('HasCarbLevel', 'Medium Carb'), ('HasFatLevel', 'High Fat'), ('hasDietType', 'Paleo')]",15,90656,1.0,1.0,1.0,1.0
1620,783,"[('HasFatLevel', 'Low Fat'), ('isForMealType', 'breakfast'), ('hasCuisineRegion', 'Oceania')]",22,90656,1.0,1.0,1.0,1.0
1621,784,"[('HasProteinLevel', 'Medium Protein'), ('HasCalorieLevel', 'High Calorie'), ('hasCuisineRegion', 'East Asia')]",17,90656,1.0,1.0,1.0,1.0
1622,785,"[('isForMealType', 'snack'), ('hasDietType', 'Vegetarian'), ('hasCuisineRegion', 'East Asia')]",19,90656,1.0,1.0,1.0,1.0
1623,786,"[('isForMealType', 'brunch'), ('hasCuisineRegion', 'Southeast Asia'), ('usesCookingMethod', 'barbecue')]",15,90656,1.0,1.0,1.0,1.0
1624,787,"[('HasCalorieLevel', 'High Calorie'), ('isForMealType', 'snack'), ('hasCuisineRegion', 'East Asia')]",21,90656,1.0,1.0,1.0,1.0
1625,788,"[('HasCarbLevel', 'High Carb'), ('HasCalorieLevel', 'High Calorie'), ('hasCuisineRegion', 'Sub-Saharan Africa')]",17,90656,1.0,1.0,1.0,1.0
1626,789,"[('HasFatLevel', 'Low Fat'), ('hasCuisineRegion', 'Sub-Saharan Africa'), ('usesCookingMethod', 'oven')]",16,90656,1.0,1.0,1.0,1.0
1627,790,"[('HasProteinLevel', 'Low Protein'), ('hasDietType', 'Standard'), ('hasCuisineRegion', 'Sub-Saharan Africa')]",22,90656,0.0,1.0,1.0,0.5
1628,791,"[('isForMealType', 'breakfast'), ('hasCuisineRegion', 'Middle East & Anatolia'), ('usesCookingMethod', 'oven')]",15,90656,1.0,1.0,1.0,1.0
1629,792,"[('HasCarbLevel', 'Medium Carb'), ('isForMealType', 'brunch'), ('hasCuisineRegion', 'South Asia')]",15,90656,1.0,1.0,1.0,1.0
1630,793,"[('HasProteinLevel', 'Low Protein'), ('HasFatLevel', 'High Fat'), ('hasCuisineRegion', 'Caribbean')]",21,90656,1.0,1.0,1.0,1.0
1631,794,"[('HasProteinLevel', 'Medium Protein'), ('isForMealType', 'drink'), ('hasCuisineRegion', 'Latin America')]",21,90656,1.0,1.0,1.0,1.0
1632,795,"[('isForMealType', 'dinner'), ('hasDietType', 'Vegan'), ('hasCuisineRegion', 'Caribbean')]",20,90656,1.0,1.0,1.0,1.0
1633,796,"[('HasProteinLevel', 'Medium Protein'), ('HasCarbLevel', 'High Carb'), ('hasCuisineRegion', 'Eastern Europe & Eurasia')]",17,90656,1.0,1.0,1.0,1.0
1634,797,"[('isForMealType', 'drink'), ('hasDietType', 'Standard'), ('hasCuisineRegion', 'South Asia')]",15,90656,1.0,1.0,1.0,1.0
1635,798,"[('HasCarbLevel', 'High Carb'), ('isForMealType', 'brunch'), ('usesCookingMethod', 'no cook')]",20,90656,1.0,1.0,1.0,1.0
1636,799,"[('isForMealType', 'dessert'), ('hasCuisineRegion', 'Latin America'), ('usesCookingMethod', 'no cook')]",17,90656,1.0,1.0,1.0,1.0
1637,800,"[('isForMealType', 'breakfast'), ('hasDietType', 'Vegetarian'), ('hasCuisineRegion', 'Eastern Europe & Eurasia')]",20,90656,1.0,1.0,1.0,1.0
1638,801,"[('HasCalorieLevel', 'Medium Calorie'), ('isForMealType', 'breakfast'), ('hasDietType', 'Paleo')]",19,90656,1.0,1.0,1.0,1.0
1639,802,"[('hasDietType', 'Vegetarian'), ('hasCuisineRegion', 'Sub-Saharan Africa'), ('usesCookingMethod', 'no cook')]",20,90656,1.0,1.0,1.0,1.0
1640,803,"[('HasCalorieLevel', 'Medium Calorie'), ('isForMealType', 'drink'), ('usesCookingMethod', 'microwave')]",21,90656,1.0,1.0,1.0,1.0
1641,804,"[('HasCarbLevel', 'Low Carb'), ('HasCalorieLevel', 'High Calorie'), ('hasCuisineRegion', 'Sub-Saharan Africa')]",20,90656,1.0,1.0,1.0,1.0
1642,805,"[('HasCarbLevel', 'High Carb'), ('hasCuisineRegion', 'Southeast Asia'), ('usesCookingMethod', 'barbecue')]",16,90656,1.0,1.0,1.0,1.0
1643,806,"[('HasFatLevel', 'Medium Fat'), ('HasCalorieLevel', 'High Calorie'), ('hasCuisineRegion', 'Middle East & Anatolia')]",17,90656,1.0,1.0,1.0,1.0
1644,807,"[('isForMealType', 'snack'), ('hasCuisineRegion', 'Eastern Europe & Eurasia'), ('usesCookingMethod', 'pot')]",15,90656,1.0,1.0,1.0,1.0
1645,808,"[('isForMealType', 'breakfast'), ('hasDietType', 'Standard'), ('hasCuisineRegion', 'Oceania')]",16,90656,1.0,1.0,1.0,1.0
1646,809,"[('HasProteinLevel', 'Low Protein'), ('hasCuisineRegion', 'Caribbean'), ('usesCookingMethod', 'barbecue')]",15,90656,1.0,1.0,1.0,1.0
1647,810,"[('HasCalorieLevel', 'Medium Calorie'), ('isForMealType', 'drink'), ('hasCuisineRegion', 'Latin America')]",15,90656,1.0,1.0,1.0,1.0
1648,811,"[('HasCarbLevel', 'Low Carb'), ('hasCuisineRegion', 'North America'), ('usesCookingMethod', 'air fryer')]",20,90656,1.0,1.0,1.0,1.0
1649,812,"[('HasProteinLevel', 'Medium Protein'), ('isForMealType', 'breakfast'), ('usesCookingMethod', 'barbecue')]",17,90656,1.0,1.0,1.0,1.0
1650,813,"[('isForMealType', 'drink'), ('hasCuisineRegion', 'South Asia'), ('usesCookingMethod', 'no cook')]",22,90656,1.0,1.0,1.0,1.0
1651,814,"[('HasCarbLevel', 'Low Carb'), ('isForMealType', 'brunch'), ('hasCuisineRegion', 'Caribbean')]",15,90656,1.0,1.0,1.0,1.0
1652,815,"[('HasFatLevel', 'Medium Fat'), ('isForMealType', 'drink'), ('hasCuisineRegion', 'Northern/Western Europe')]",18,90656,1.0,1.0,1.0,1.0
1653,816,"[('HasFatLevel', 'High Fat'), ('isForMealType', 'breakfast'), ('usesCookingMethod', 'no cook')]",21,90656,1.0,1.0,1.0,1.0
1654,817,"[('isForMealType', 'starter'), ('hasCuisineRegion', 'South Asia'), ('usesCookingMethod', 'no cook')]",18,90656,1.0,1.0,1.0,1.0
1655,818,"[('HasCalorieLevel', 'Medium Calorie'), ('hasDietType', 'Paleo'), ('hasCuisineRegion', 'South Asia')]",20,90656,1.0,1.0,1.0,1.0
1656,819,"[('HasFatLevel', 'Low Fat'), ('HasCalorieLevel', 'Medium Calorie'), ('hasCuisineRegion', 'Sub-Saharan Africa')]",18,90656,1.0,1.0,1.0,1.0
1657,820,"[('isForMealType', 'snack'), ('hasDietType', 'Vegan'), ('hasCuisineRegion', 'Oceania')]",21,90656,1.0,1.0,1.0,1.0
1658,821,"[('HasProteinLevel', 'Medium Protein'), ('isForMealType', 'breakfast'), ('hasDietType', 'Paleo')]",22,90656,1.0,1.0,1.0,1.0
1659,822,"[('HasCarbLevel', 'High Carb'), ('isForMealType', 'starter'), ('hasCuisineRegion', 'Southeast Asia')]",22,90656,1.0,1.0,1.0,1.0
1660,823,"[('HasCalorieLevel', 'High Calorie'), ('hasCuisineRegion', 'Sub-Saharan Africa'), ('usesCookingMethod', 'pan')]",15,90656,1.0,1.0,1.0,1.0
1661,824,"[('HasCarbLevel', 'High Carb'), ('hasCuisineRegion', 'Northern/Western Europe'), ('usesCookingMethod', 'no cook')]",20,90656,1.0,1.0,1.0,1.0
1662,825,"[('isForMealType', 'brunch'), ('hasDietType', 'Vegan'), ('hasCuisineRegion', 'Middle East & Anatolia')]",17,90656,1.0,1.0,1.0,1.0
1663,826,"[('HasCalorieLevel', 'Medium Calorie'), ('hasCuisineRegion', 'Middle East & Anatolia'), ('usesCookingMethod', 'no cook')]",15,90656,1.0,1.0,1.0,1.0
1664,827,"[('HasProteinLevel', 'Medium Protein'), ('isForMealType', 'snack'), ('hasCuisineRegion', 'Middle East & Anatolia')]",20,90656,1.0,1.0,1.0,1.0
1665,828,"[('HasCarbLevel', 'Medium Carb'), ('HasCalorieLevel', 'Low Calorie'), ('hasCuisineRegion', 'Sub-Saharan Africa')]",16,90656,1.0,1.0,1.0,1.0
1666,829,"[('HasFatLevel', 'High Fat'), ('hasDietType', 'Paleo'), ('hasCuisineRegion', 'Eastern Europe & Eurasia')]",22,90656,1.0,1.0,1.0,1.0
1667,830,"[('hasDietType', 'Paleo'), ('hasCuisineRegion', 'Middle East & Anatolia'), ('usesCookingMethod', 'pot')]",20,90656,1.0,1.0,1.0,1.0
1668,831,"[('HasProteinLevel', 'Medium Protein'), ('HasCarbLevel', 'Low Carb'), ('hasCuisineRegion', 'Sub-Saharan Africa')]",21,90656,1.0,1.0,1.0,1.0
1669,832,"[('isForMealType', 'snack'), ('hasDietType', 'Standard'), ('hasCuisineRegion', 'Eastern Europe & Eurasia')]",22,90656,1.0,1.0,1.0,1.0
1670,833,"[('HasCalorieLevel', 'Medium Calorie'), ('hasDietType', 'Paleo'), ('hasCuisineRegion', 'Eastern Europe & Eurasia')]",15,90656,1.0,1.0,1.0,1.0
1671,834,"[('HasCarbLevel', 'Low Carb'), ('hasCuisineRegion', 'Sub-Saharan Africa'), ('usesCookingMethod', 'barbecue')]",18,90656,1.0,1.0,1.0,1.0
1672,835,"[('HasCarbLevel', 'Medium Carb'), ('hasDietType', 'Vegan'), ('hasCuisineRegion', 'Sub-Saharan Africa')]",21,90656,1.0,1.0,1.0,1.0
1673,836,"[('HasProteinLevel', 'High Protein'), ('HasCarbLevel', 'Low Carb'), ('usesCookingMethod', 'air fryer')]",17,90656,1.0,1.0,1.0,1.0
1674,837,"[('HasFatLevel', 'Medium Fat'), ('isForMealType', 'starter'), ('hasCuisineRegion', 'Caribbean')]",19,90656,1.0,1.0,1.0,1.0
1675,838,"[('HasCarbLevel', 'High Carb'), ('HasFatLevel', 'Low Fat'), ('hasCuisineRegion', 'Latin America')]",20,90656,1.0,1.0,1.0,1.0
1676,839,"[('HasProteinLevel', 'Low Protein'), ('hasCuisineRegion', 'South Asia'), ('usesCookingMethod', 'microwave')]",19,90656,0.0,1.0,1.0,0.5
1677,840,"[('HasFatLevel', 'Low Fat'), ('hasDietType', 'Paleo'), ('hasCuisineRegion', 'Global')]",19,90656,1.0,1.0,1.0,1.0
1678,841,"[('isForMealType', 'brunch'), ('hasDietType', 'Paleo'), ('usesCookingMethod', 'pot')]",17,90656,1.0,1.0,1.0,1.0
1679,842,"[('HasCarbLevel', 'High Carb'), ('hasCuisineRegion', 'Mediterranean Europe'), ('usesCookingMethod', 'microwave')]",18,90656,1.0,1.0,1.0,1.0
1680,843,"[('isForMealType', 'drink'), ('hasCuisineRegion', 'Northern/Western Europe'), ('usesCookingMethod', 'no cook')]",19,90656,1.0,1.0,1.0,1.0
1681,844,"[('HasFatLevel', 'Medium Fat'), ('hasCuisineRegion', 'South Asia'), ('usesCookingMethod', 'microwave')]",19,90656,0.0,1.0,1.0,0.2
1682,845,"[('HasCalorieLevel', 'Medium Calorie'), ('isForMealType', 'breakfast'), ('hasCuisineRegion', 'South Asia')]",18,90656,1.0,1.0,1.0,1.0
1683,846,"[('HasFatLevel', 'Low Fat'), ('isForMealType', 'brunch'), ('hasCuisineRegion', 'South Asia')]",19,90656,1.0,1.0,1.0,1.0
1684,847,"[('HasFatLevel', 'Low Fat'), ('HasCalorieLevel', 'Medium Calorie'), ('hasCuisineRegion', 'Caribbean')]",18,90656,1.0,1.0,1.0,1.0
1685,848,"[('HasProteinLevel', 'Medium Protein'), ('hasCuisineRegion', 'Oceania'), ('usesCookingMethod', 'barbecue')]",22,90656,1.0,1.0,1.0,1.0
1686,849,"[('isForMealType', 'brunch'), ('hasDietType', 'Vegan'), ('hasCuisineRegion', 'South Asia')]",16,90656,1.0,1.0,1.0,1.0
1687,850,"[('HasCarbLevel', 'Medium Carb'), ('hasCuisineRegion', 'Oceania'), ('usesCookingMethod', 'no cook')]",17,90656,1.0,1.0,1.0,1.0
1688,851,"[('HasCarbLevel', 'High Carb'), ('isForMealType', 'starter'), ('usesCookingMethod', 'microwave')]",18,90656,0.0,1.0,1.0,0.25
1689,852,"[('HasCalorieLevel', 'High Calorie'), ('isForMealType', 'drink'), ('hasDietType', 'Vegan')]",20,90656,1.0,1.0,1.0,1.0
1690,853,"[('HasProteinLevel', 'Medium Protein'), ('hasCuisineRegion', 'Sub-Saharan Africa'), ('usesCookingMethod', 'pan')]",21,90656,1.0,1.0,1.0,1.0
1691,854,"[('HasProteinLevel', 'High Protein'), ('isForMealType', 'breakfast'), ('hasCuisineRegion', 'Oceania')]",18,90656,1.0,1.0,1.0,1.0
1692,855,"[('HasCarbLevel', 'Medium Carb'), ('isForMealType', 'breakfast'), ('hasCuisineRegion', 'Mediterranean Europe')]",22,90656,1.0,1.0,1.0,1.0
1693,856,"[('HasProteinLevel', 'High Protein'), ('hasCuisineRegion', 'Eastern Europe & Eurasia'), ('usesCookingMethod', 'barbecue')]",21,90656,1.0,1.0,1.0,1.0
1694,857,"[('HasCarbLevel', 'Low Carb'), ('isForMealType', 'drink'), ('usesCookingMethod', 'pan')]",17,90656,1.0,1.0,1.0,1.0
1695,858,"[('isForMealType', 'dinner'), ('hasDietType', 'Paleo'), ('hasCuisineRegion', 'Oceania')]",17,90656,1.0,1.0,1.0,1.0
1696,859,"[('HasProteinLevel', 'High Protein'), ('hasCuisineRegion', 'Sub-Saharan Africa'), ('usesCookingMethod', 'barbecue')]",19,90656,1.0,1.0,1.0,1.0
1697,860,"[('HasCalorieLevel', 'Low Calorie'), ('isForMealType', 'snack'), ('hasCuisineRegion', 'Sub-Saharan Africa')]",15,90656,1.0,1.0,1.0,1.0
1698,861,"[('HasProteinLevel', 'High Protein'), ('isForMealType', 'breakfast'), ('hasCuisineRegion', 'Middle East & Anatolia')]",18,90656,1.0,1.0,1.0,1.0
1699,862,"[('HasProteinLevel', 'Low Protein'), ('HasCalorieLevel', 'High Calorie'), ('isForMealType', 'drink')]",21,90656,1.0,1.0,1.0,1.0
1700,863,"[('HasProteinLevel', 'Medium Protein'), ('isForMealType', 'lunch'), ('hasDietType', 'Paleo')]",15,90656,1.0,1.0,1.0,1.0
1701,864,"[('HasCarbLevel', 'Medium Carb'), ('isForMealType', 'breakfast'), ('usesCookingMethod', 'barbecue')]",19,90656,0.0,1.0,1.0,0.5
1702,865,"[('HasCarbLevel', 'Low Carb'), ('isForMealType', 'drink'), ('hasCuisineRegion', 'Sub-Saharan Africa')]",17,90656,1.0,1.0,1.0,1.0
1703,866,"[('isForMealType', 'dessert'), ('hasCuisineRegion', 'Global'), ('usesCookingMethod', 'barbecue')]",21,90656,1.0,1.0,1.0,1.0
1704,867,"[('HasFatLevel', 'Low Fat'), ('HasCalorieLevel', 'High Calorie'), ('hasCuisineRegion', 'Global')]",19,90656,1.0,1.0,1.0,1.0
