scenario_global_id,scenario_index_in_size,criteria,matching_recipe_count,candidate_recipe_count,hits@1,hits@5,hits@10,precision@1,precision@5,precision@10,mrr
27731,5132,"[('HasCarbLevel', 'High Carb'), ('HasFatLevel', 'Low Fat'), ('isForMealType', 'snack'), ('hasDietType', 'Standard'), ('usesCookingMethod', 'no cook')]",2,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.005
27732,5133,"[('HasProteinLevel', 'Medium Protein'), ('isForMealType', 'starter'), ('hasDietType', 'Paleo'), ('hasCuisineRegion', 'Mediterranean Europe'), ('usesCookingMethod', 'barbecue')]",2,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.015151515151515152
27733,5134,"[('HasProteinLevel', 'High Protein'), ('HasFatLevel', 'Medium Fat'), ('isForMealType', 'starter'), ('hasCuisineRegion', 'Middle East & Anatolia'), ('usesCookingMethod', 'no cook')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,2.638035191389453e-05
27734,5135,"[('HasCarbLevel', 'Low Carb'), ('isForMealType', 'breakfast'), ('hasDietType', 'Vegan'), ('hasCuisineRegion', 'Southeast Asia'), ('usesCookingMethod', 'pot')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456
27735,5136,"[('HasProteinLevel', 'High Protein'), ('HasCarbLevel', 'Medium Carb'), ('isForMealType', 'snack'), ('hasDietType', 'Vegetarian'), ('hasCuisineRegion', 'Middle East & Anatolia')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.0019455252918287938
27736,5137,"[('HasFatLevel', 'Low Fat'), ('isForMealType', 'breakfast'), ('hasDietType', 'Vegan'), ('hasCuisineRegion', 'Oceania'), ('usesCookingMethod', 'pot')]",1,88519,1.0,1.0,1.0,1.0,0.2,0.1,1.0
27737,5138,"[('HasCarbLevel', 'High Carb'), ('HasFatLevel', 'High Fat'), ('isForMealType', 'breakfast'), ('hasDietType', 'Standard'), ('usesCookingMethod', 'barbecue')]",2,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.003424657534246575
27738,5139,"[('HasCarbLevel', 'Medium Carb'), ('HasFatLevel', 'Low Fat'), ('HasCalorieLevel', 'High Calorie'), ('hasDietType', 'Vegetarian'), ('usesCookingMethod', 'pot')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,1.4833714065327677e-05
27739,5140,"[('HasProteinLevel', 'High Protein'), ('HasCalorieLevel', 'Low Calorie'), ('isForMealType', 'snack'), ('hasDietType', 'Paleo'), ('usesCookingMethod', 'microwave')]",1,88519,0.0,0.0,1.0,0.0,0.0,0.1,0.14285714285714285
27740,5141,"[('HasCarbLevel', 'Low Carb'), ('HasCalorieLevel', 'Medium Calorie'), ('isForMealType', 'drink'), ('hasCuisineRegion', 'Oceania'), ('usesCookingMethod', 'pot')]",2,88519,0.0,1.0,1.0,0.0,0.4,0.2,0.5
27741,5142,"[('HasCarbLevel', 'Low Carb'), ('isForMealType', 'brunch'), ('hasDietType', 'Vegan'), ('hasCuisineRegion', 'Sub-Saharan Africa'), ('usesCookingMethod', 'pan')]",1,88519,0.0,0.0,1.0,0.0,0.0,0.1,0.125
27742,5143,"[('HasCarbLevel', 'Medium Carb'), ('HasFatLevel', 'Low Fat'), ('isForMealType', 'starter'), ('hasDietType', 'Standard'), ('hasCuisineRegion', 'Sub-Saharan Africa')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.00021616947686986597
27743,5144,"[('HasProteinLevel', 'High Protein'), ('HasFatLevel', 'Medium Fat'), ('isForMealType', 'snack'), ('hasDietType', 'Vegan'), ('hasCuisineRegion', 'Northern/Western Europe')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.006024096385542169
27744,5145,"[('HasProteinLevel', 'Low Protein'), ('HasFatLevel', 'High Fat'), ('isForMealType', 'dinner'), ('hasDietType', 'Vegan'), ('hasCuisineRegion', 'Southeast Asia')]",2,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.006711409395973154
27745,5146,"[('HasProteinLevel', 'High Protein'), ('isForMealType', 'snack'), ('hasDietType', 'Standard'), ('hasCuisineRegion', 'Eastern Europe & Eurasia'), ('usesCookingMethod', 'microwave')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.0003287310979618672
27746,5147,"[('HasCarbLevel', 'Medium Carb'), ('HasFatLevel', 'High Fat'), ('isForMealType', 'starter'), ('hasCuisineRegion', 'Caribbean'), ('usesCookingMethod', 'oven')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.00010841283607979184
27747,5148,"[('HasFatLevel', 'Low Fat'), ('isForMealType', 'brunch'), ('hasDietType', 'Standard'), ('hasCuisineRegion', 'Middle East & Anatolia'), ('usesCookingMethod', 'no cook')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.006756756756756757
27748,5149,"[('HasCarbLevel', 'Low Carb'), ('HasFatLevel', 'Low Fat'), ('isForMealType', 'brunch'), ('hasCuisineRegion', 'Caribbean'), ('usesCookingMethod', 'oven')]",1,88519,1.0,1.0,1.0,1.0,0.2,0.1,1.0
27749,5150,"[('HasProteinLevel', 'Low Protein'), ('HasCarbLevel', 'Low Carb'), ('HasFatLevel', 'Medium Fat'), ('isForMealType', 'brunch'), ('hasCuisineRegion', 'Sub-Saharan Africa')]",2,88519,1.0,1.0,1.0,1.0,0.2,0.1,1.0
27750,5151,"[('HasProteinLevel', 'Low Protein'), ('isForMealType', 'snack'), ('hasDietType', 'Standard'), ('hasCuisineRegion', 'Middle East & Anatolia'), ('usesCookingMethod', 'pot')]",2,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693
27751,5152,"[('HasProteinLevel', 'High Protein'), ('HasCarbLevel', 'Low Carb'), ('HasCalorieLevel', 'High Calorie'), ('hasCuisineRegion', 'North America'), ('usesCookingMethod', 'air fryer')]",1,88519,0.0,0.0,1.0,0.0,0.0,0.1,0.14285714285714285
27752,5153,"[('HasFatLevel', 'High Fat'), ('HasCalorieLevel', 'Low Calorie'), ('hasDietType', 'Standard'), ('hasCuisineRegion', 'Global'), ('usesCookingMethod', 'no cook')]",2,88519,0.0,0.0,0.0,0.0,0.0,0.0,3.647505106507149e-05
27753,5154,"[('HasCarbLevel', 'Low Carb'), ('isForMealType', 'dessert'), ('hasDietType', 'Vegan'), ('hasCuisineRegion', 'Southeast Asia'), ('usesCookingMethod', 'barbecue')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464
27754,5155,"[('HasCarbLevel', 'Low Carb'), ('HasFatLevel', 'Medium Fat'), ('isForMealType', 'snack'), ('hasDietType', 'Paleo'), ('hasCuisineRegion', 'Latin America')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.007462686567164179
27755,5156,"[('HasProteinLevel', 'High Protein'), ('HasFatLevel', 'High Fat'), ('isForMealType', 'lunch'), ('hasDietType', 'Standard'), ('usesCookingMethod', 'air fryer')]",2,88519,0.0,1.0,1.0,0.0,0.2,0.1,0.5
27756,5157,"[('HasFatLevel', 'Medium Fat'), ('isForMealType', 'dessert'), ('hasDietType', 'Paleo'), ('hasCuisineRegion', 'Northern/Western Europe'), ('usesCookingMethod', 'pot')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.0004692632566870014
27757,5158,"[('HasCarbLevel', 'High Carb'), ('HasFatLevel', 'Medium Fat'), ('isForMealType', 'starter'), ('hasDietType', 'Standard'), ('hasCuisineRegion', 'Latin America')]",2,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.00040306328093510683
27758,5159,"[('HasProteinLevel', 'Medium Protein'), ('HasCarbLevel', 'Low Carb'), ('HasCalorieLevel', 'High Calorie'), ('isForMealType', 'drink'), ('hasDietType', 'Vegetarian')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,1.3741926618111859e-05
27759,5160,"[('HasCalorieLevel', 'Low Calorie'), ('isForMealType', 'snack'), ('hasDietType', 'Vegan'), ('hasCuisineRegion', 'Sub-Saharan Africa'), ('usesCookingMethod', 'pot')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693
27760,5161,"[('HasCarbLevel', 'Low Carb'), ('HasFatLevel', 'Low Fat'), ('HasCalorieLevel', 'High Calorie'), ('isForMealType', 'brunch'), ('usesCookingMethod', 'no cook')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.0030120481927710845
27761,5162,"[('HasCarbLevel', 'Medium Carb'), ('HasFatLevel', 'Low Fat'), ('isForMealType', 'lunch'), ('hasCuisineRegion', 'Caribbean'), ('usesCookingMethod', 'oven')]",1,88519,1.0,1.0,1.0,1.0,0.2,0.1,1.0
27762,5163,"[('HasCarbLevel', 'Medium Carb'), ('HasCalorieLevel', 'High Calorie'), ('isForMealType', 'starter'), ('hasDietType', 'Paleo'), ('usesCookingMethod', 'pan')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,2.7917364600781685e-05
27763,5164,"[('HasCarbLevel', 'Low Carb'), ('HasCalorieLevel', 'Medium Calorie'), ('isForMealType', 'snack'), ('hasDietType', 'Paleo'), ('hasCuisineRegion', 'Latin America')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.00847457627118644
27764,5165,"[('HasFatLevel', 'High Fat'), ('HasCalorieLevel', 'High Calorie'), ('isForMealType', 'brunch'), ('hasDietType', 'Vegan'), ('hasCuisineRegion', 'South Asia')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.04
27765,5166,"[('HasProteinLevel', 'Low Protein'), ('HasCarbLevel', 'Medium Carb'), ('isForMealType', 'drink'), ('hasDietType', 'Vegetarian'), ('hasCuisineRegion', 'Southeast Asia')]",2,88519,1.0,1.0,1.0,1.0,0.2,0.1,1.0
27766,5167,"[('HasFatLevel', 'Medium Fat'), ('HasCalorieLevel', 'Low Calorie'), ('isForMealType', 'brunch'), ('hasDietType', 'Paleo'), ('hasCuisineRegion', 'Eastern Europe & Eurasia')]",1,88519,0.0,1.0,1.0,0.0,0.2,0.1,0.5
27767,5168,"[('HasProteinLevel', 'Low Protein'), ('HasCalorieLevel', 'Low Calorie'), ('isForMealType', 'breakfast'), ('hasCuisineRegion', 'Sub-Saharan Africa'), ('usesCookingMethod', 'no cook')]",2,88519,0.0,0.0,1.0,0.0,0.0,0.1,0.14285714285714285
27768,5169,"[('HasProteinLevel', 'Medium Protein'), ('HasCarbLevel', 'Low Carb'), ('isForMealType', 'dessert'), ('hasDietType', 'Vegan'), ('hasCuisineRegion', 'Northern/Western Europe')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.0011049723756906078
27769,5170,"[('HasProteinLevel', 'High Protein'), ('HasFatLevel', 'High Fat'), ('isForMealType', 'brunch'), ('hasCuisineRegion', 'Oceania'), ('usesCookingMethod', 'no cook')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.0007680491551459293
27770,5171,"[('HasCarbLevel', 'Low Carb'), ('HasFatLevel', 'High Fat'), ('isForMealType', 'starter'), ('hasCuisineRegion', 'Oceania'), ('usesCookingMethod', 'no cook')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,2.5722149342799085e-05
27771,5172,"[('HasProteinLevel', 'Low Protein'), ('HasCarbLevel', 'High Carb'), ('isForMealType', 'dinner'), ('hasDietType', 'Vegan'), ('usesCookingMethod', 'microwave')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.0001601024655779699
27772,5173,"[('HasProteinLevel', 'High Protein'), ('HasCalorieLevel', 'High Calorie'), ('isForMealType', 'starter'), ('hasDietType', 'Paleo'), ('hasCuisineRegion', 'Caribbean')]",2,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.008264462809917356
27773,5174,"[('HasProteinLevel', 'Low Protein'), ('HasCarbLevel', 'High Carb'), ('HasFatLevel', 'Medium Fat'), ('hasDietType', 'Vegan'), ('hasCuisineRegion', 'Latin America')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.0003661662394727206
27774,5175,"[('HasProteinLevel', 'Low Protein'), ('HasFatLevel', 'High Fat'), ('HasCalorieLevel', 'High Calorie'), ('isForMealType', 'dinner'), ('hasCuisineRegion', 'South Asia')]",2,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.00011880717595342758
27775,5176,"[('HasProteinLevel', 'High Protein'), ('HasCalorieLevel', 'High Calorie'), ('isForMealType', 'dinner'), ('hasDietType', 'Paleo'), ('usesCookingMethod', 'air fryer')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555
27776,5177,"[('HasProteinLevel', 'Low Protein'), ('HasCarbLevel', 'High Carb'), ('HasFatLevel', 'Medium Fat'), ('isForMealType', 'dinner'), ('hasCuisineRegion', 'Global')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,7.797270955165692e-05
27777,5178,"[('HasProteinLevel', 'Medium Protein'), ('HasFatLevel', 'Medium Fat'), ('HasCalorieLevel', 'High Calorie'), ('isForMealType', 'dessert'), ('hasCuisineRegion', 'North America')]",2,88519,0.0,0.0,0.0,0.0,0.0,0.0,1.4417947460999452e-05
27778,5179,"[('HasFatLevel', 'Medium Fat'), ('HasCalorieLevel', 'Medium Calorie'), ('isForMealType', 'snack'), ('hasCuisineRegion', 'East Asia'), ('usesCookingMethod', 'no cook')]",2,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.001440922190201729
27779,5180,"[('HasProteinLevel', 'Medium Protein'), ('HasCarbLevel', 'Medium Carb'), ('isForMealType', 'dinner'), ('hasCuisineRegion', 'Caribbean'), ('usesCookingMethod', 'pan')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.00015391719255040788
27780,5181,"[('HasCarbLevel', 'Low Carb'), ('HasFatLevel', 'Low Fat'), ('isForMealType', 'breakfast'), ('hasDietType', 'Paleo'), ('usesCookingMethod', 'oven')]",2,88519,0.0,1.0,1.0,0.0,0.2,0.1,0.3333333333333333
27781,5182,"[('HasCarbLevel', 'High Carb'), ('HasCalorieLevel', 'High Calorie'), ('isForMealType', 'brunch'), ('hasDietType', 'Vegetarian'), ('usesCookingMethod', 'microwave')]",2,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.00025497195308516065
27782,5183,"[('HasProteinLevel', 'High Protein'), ('isForMealType', 'snack'), ('hasDietType', 'Paleo'), ('hasCuisineRegion', 'Sub-Saharan Africa'), ('usesCookingMethod', 'pan')]",1,88519,0.0,1.0,1.0,0.0,0.2,0.1,0.5
27783,5184,"[('HasFatLevel', 'Medium Fat'), ('HasCalorieLevel', 'High Calorie'), ('isForMealType', 'snack'), ('hasDietType', 'Vegan'), ('hasCuisineRegion', 'Southeast Asia')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.0006333122229259025
27784,5185,"[('HasFatLevel', 'High Fat'), ('HasCalorieLevel', 'Low Calorie'), ('isForMealType', 'lunch'), ('hasDietType', 'Vegetarian'), ('hasCuisineRegion', 'Southeast Asia')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.0002847380410022779
27785,5186,"[('HasProteinLevel', 'Medium Protein'), ('HasFatLevel', 'Low Fat'), ('hasDietType', 'Standard'), ('hasCuisineRegion', 'Middle East & Anatolia'), ('usesCookingMethod', 'microwave')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.007518796992481203
27786,5187,"[('HasCarbLevel', 'Medium Carb'), ('HasCalorieLevel', 'Medium Calorie'), ('isForMealType', 'starter'), ('hasCuisineRegion', 'East Asia'), ('usesCookingMethod', 'microwave')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.0005617977528089888
27787,5188,"[('HasCarbLevel', 'Low Carb'), ('HasFatLevel', 'Medium Fat'), ('hasDietType', 'Paleo'), ('hasCuisineRegion', 'Northern/Western Europe'), ('usesCookingMethod', 'barbecue')]",2,88519,0.0,1.0,1.0,0.0,0.2,0.1,0.5
27788,5189,"[('HasCarbLevel', 'Low Carb'), ('isForMealType', 'dessert'), ('hasDietType', 'Standard'), ('hasCuisineRegion', 'Eastern Europe & Eurasia'), ('usesCookingMethod', 'no cook')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,8.869966294128082e-05
27789,5190,"[('HasProteinLevel', 'Low Protein'), ('HasCalorieLevel', 'High Calorie'), ('isForMealType', 'lunch'), ('hasDietType', 'Vegetarian'), ('hasCuisineRegion', 'Global')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.0002615746795710175
27790,5191,"[('HasCarbLevel', 'High Carb'), ('HasCalorieLevel', 'High Calorie'), ('isForMealType', 'dessert'), ('hasDietType', 'Standard'), ('hasCuisineRegion', 'Oceania')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.0007163323782234957
27791,5192,"[('HasProteinLevel', 'Medium Protein'), ('HasCarbLevel', 'High Carb'), ('HasFatLevel', 'High Fat'), ('isForMealType', 'lunch'), ('hasCuisineRegion', 'Caribbean')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.00022763487366264513
27792,5193,"[('HasFatLevel', 'Low Fat'), ('HasCalorieLevel', 'High Calorie'), ('hasDietType', 'Vegan'), ('hasCuisineRegion', 'North America'), ('usesCookingMethod', 'pan')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.014492753623188406
27793,5194,"[('HasProteinLevel', 'Medium Protein'), ('HasCarbLevel', 'Low Carb'), ('isForMealType', 'brunch'), ('hasCuisineRegion', 'Sub-Saharan Africa'), ('usesCookingMethod', 'pot')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705
27794,5195,"[('HasFatLevel', 'Medium Fat'), ('isForMealType', 'breakfast'), ('hasDietType', 'Vegetarian'), ('hasCuisineRegion', 'Middle East & Anatolia'), ('usesCookingMethod', 'no cook')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.0001949317738791423
27795,5196,"[('HasCarbLevel', 'Medium Carb'), ('HasFatLevel', 'High Fat'), ('isForMealType', 'dessert'), ('hasCuisineRegion', 'Northern/Western Europe'), ('usesCookingMethod', 'barbecue')]",2,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.001034126163391934
27796,5197,"[('HasFatLevel', 'High Fat'), ('HasCalorieLevel', 'Medium Calorie'), ('isForMealType', 'dessert'), ('hasCuisineRegion', 'Mediterranean Europe'), ('usesCookingMethod', 'barbecue')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.002398081534772182
27797,5198,"[('HasFatLevel', 'High Fat'), ('HasCalorieLevel', 'Medium Calorie'), ('hasDietType', 'Paleo'), ('hasCuisineRegion', 'South Asia'), ('usesCookingMethod', 'oven')]",2,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.00044742729306487697
27798,5199,"[('HasCarbLevel', 'High Carb'), ('HasFatLevel', 'High Fat'), ('HasCalorieLevel', 'High Calorie'), ('isForMealType', 'dinner'), ('hasDietType', 'Paleo')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,6.588917440864466e-05
27799,5200,"[('HasProteinLevel', 'Low Protein'), ('HasCalorieLevel', 'Low Calorie'), ('isForMealType', 'drink'), ('hasDietType', 'Standard'), ('usesCookingMethod', 'microwave')]",2,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.02702702702702703
27800,5201,"[('HasFatLevel', 'High Fat'), ('HasCalorieLevel', 'High Calorie'), ('isForMealType', 'starter'), ('hasCuisineRegion', 'Northern/Western Europe'), ('usesCookingMethod', 'microwave')]",2,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.0014749262536873156
27801,5202,"[('HasCarbLevel', 'High Carb'), ('HasFatLevel', 'Low Fat'), ('isForMealType', 'starter'), ('hasDietType', 'Vegan'), ('hasCuisineRegion', 'Global')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.0003843197540353574
27802,5203,"[('HasProteinLevel', 'High Protein'), ('HasFatLevel', 'Low Fat'), ('isForMealType', 'dinner'), ('hasCuisineRegion', 'Middle East & Anatolia'), ('usesCookingMethod', 'no cook')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,4.241961482989734e-05
27803,5204,"[('HasProteinLevel', 'High Protein'), ('HasFatLevel', 'Low Fat'), ('isForMealType', 'dinner'), ('hasDietType', 'Vegetarian'), ('usesCookingMethod', 'microwave')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.00041407867494824016
27804,5205,"[('HasCalorieLevel', 'Medium Calorie'), ('isForMealType', 'brunch'), ('hasDietType', 'Paleo'), ('hasCuisineRegion', 'Global'), ('usesCookingMethod', 'oven')]",2,88519,0.0,0.0,1.0,0.0,0.0,0.1,0.16666666666666666
27805,5206,"[('HasCarbLevel', 'High Carb'), ('HasFatLevel', 'High Fat'), ('isForMealType', 'dinner'), ('hasDietType', 'Paleo'), ('usesCookingMethod', 'oven')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,6.798558705554423e-05
27806,5207,"[('HasCarbLevel', 'High Carb'), ('HasFatLevel', 'Low Fat'), ('hasDietType', 'Vegan'), ('hasCuisineRegion', 'Southeast Asia'), ('usesCookingMethod', 'pot')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.00021978021978021978
27807,5208,"[('HasCarbLevel', 'Low Carb'), ('isForMealType', 'dinner'), ('hasDietType', 'Paleo'), ('hasCuisineRegion', 'Global'), ('usesCookingMethod', 'microwave')]",2,88519,0.0,0.0,0.0,0.0,0.0,0.0,3.000120004800192e-05
27808,5209,"[('HasCarbLevel', 'Medium Carb'), ('HasCalorieLevel', 'Low Calorie'), ('isForMealType', 'drink'), ('hasCuisineRegion', 'Mediterranean Europe'), ('usesCookingMethod', 'no cook')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.0004042037186742118
27809,5210,"[('HasFatLevel', 'High Fat'), ('HasCalorieLevel', 'Medium Calorie'), ('isForMealType', 'dinner'), ('hasCuisineRegion', 'Northern/Western Europe'), ('usesCookingMethod', 'no cook')]",2,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.00012711325791280032
27810,5211,"[('HasCalorieLevel', 'Low Calorie'), ('isForMealType', 'brunch'), ('hasDietType', 'Vegan'), ('hasCuisineRegion', 'Oceania'), ('usesCookingMethod', 'barbecue')]",1,88519,0.0,1.0,1.0,0.0,0.2,0.1,0.5
27811,5212,"[('HasCalorieLevel', 'High Calorie'), ('isForMealType', 'dinner'), ('hasDietType', 'Vegetarian'), ('hasCuisineRegion', 'Middle East & Anatolia'), ('usesCookingMethod', 'pan')]",2,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.0053475935828877
27812,5213,"[('HasCalorieLevel', 'High Calorie'), ('isForMealType', 'snack'), ('hasDietType', 'Vegetarian'), ('hasCuisineRegion', 'Mediterranean Europe'), ('usesCookingMethod', 'barbecue')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.00392156862745098
27813,5214,"[('HasFatLevel', 'High Fat'), ('isForMealType', 'starter'), ('hasDietType', 'Paleo'), ('hasCuisineRegion', 'South Asia'), ('usesCookingMethod', 'oven')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.0005537098560354374
27814,5215,"[('HasCarbLevel', 'Medium Carb'), ('isForMealType', 'brunch'), ('hasDietType', 'Vegetarian'), ('hasCuisineRegion', 'Caribbean'), ('usesCookingMethod', 'pot')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.001841620626151013
27815,5216,"[('HasProteinLevel', 'Low Protein'), ('HasCarbLevel', 'Medium Carb'), ('isForMealType', 'brunch'), ('hasCuisineRegion', 'Sub-Saharan Africa'), ('usesCookingMethod', 'oven')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.007042253521126761
27816,5217,"[('HasProteinLevel', 'High Protein'), ('isForMealType', 'snack'), ('hasDietType', 'Paleo'), ('hasCuisineRegion', 'Global'), ('usesCookingMethod', 'pot')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.05
27817,5218,"[('HasCarbLevel', 'High Carb'), ('isForMealType', 'dinner'), ('hasDietType', 'Vegan'), ('hasCuisineRegion', 'Global'), ('usesCookingMethod', 'microwave')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,3.254043148612151e-05
27818,5219,"[('HasProteinLevel', 'High Protein'), ('HasCarbLevel', 'Medium Carb'), ('isForMealType', 'lunch'), ('hasDietType', 'Paleo'), ('hasCuisineRegion', 'North America')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.004464285714285714
27819,5220,"[('HasProteinLevel', 'High Protein'), ('HasCarbLevel', 'Medium Carb'), ('HasFatLevel', 'Low Fat'), ('isForMealType', 'dinner'), ('usesCookingMethod', 'air fryer')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333
27820,5221,"[('HasProteinLevel', 'High Protein'), ('HasFatLevel', 'Medium Fat'), ('isForMealType', 'dinner'), ('hasDietType', 'Vegan'), ('hasCuisineRegion', 'Eastern Europe & Eurasia')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.00019704433497536947
27821,5222,"[('HasCarbLevel', 'Medium Carb'), ('HasCalorieLevel', 'Low Calorie'), ('isForMealType', 'lunch'), ('hasCuisineRegion', 'Oceania'), ('usesCookingMethod', 'microwave')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.0047169811320754715
27822,5223,"[('HasProteinLevel', 'High Protein'), ('HasCalorieLevel', 'Medium Calorie'), ('isForMealType', 'brunch'), ('hasDietType', 'Paleo'), ('hasCuisineRegion', 'Middle East & Anatolia')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728
27823,5224,"[('HasProteinLevel', 'High Protein'), ('isForMealType', 'dessert'), ('hasDietType', 'Standard'), ('hasCuisineRegion', 'Middle East & Anatolia'), ('usesCookingMethod', 'pan')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.00011634671320535195
27824,5225,"[('HasFatLevel', 'High Fat'), ('HasCalorieLevel', 'High Calorie'), ('hasDietType', 'Vegan'), ('hasCuisineRegion', 'Northern/Western Europe'), ('usesCookingMethod', 'microwave')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693
27825,5226,"[('HasProteinLevel', 'Medium Protein'), ('HasCarbLevel', 'High Carb'), ('hasDietType', 'Vegetarian'), ('hasCuisineRegion', 'Caribbean'), ('usesCookingMethod', 'pan')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,7.924558205880022e-05
27826,5227,"[('HasCarbLevel', 'High Carb'), ('HasFatLevel', 'High Fat'), ('isForMealType', 'dinner'), ('hasCuisineRegion', 'Middle East & Anatolia'), ('usesCookingMethod', 'no cook')]",2,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.006211180124223602
27827,5228,"[('HasCarbLevel', 'Low Carb'), ('isForMealType', 'drink'), ('hasDietType', 'Standard'), ('hasCuisineRegion', 'Sub-Saharan Africa'), ('usesCookingMethod', 'no cook')]",2,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705
27828,5229,"[('HasFatLevel', 'Medium Fat'), ('HasCalorieLevel', 'High Calorie'), ('hasDietType', 'Vegetarian'), ('hasCuisineRegion', 'Latin America'), ('usesCookingMethod', 'microwave')]",2,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.001937984496124031
27829,5230,"[('HasProteinLevel', 'High Protein'), ('HasFatLevel', 'Low Fat'), ('HasCalorieLevel', 'High Calorie'), ('isForMealType', 'drink'), ('hasCuisineRegion', 'Northern/Western Europe')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.00011708230886313078
